title,author,tags
"In marriage there are no manners to keep up, and beneath the wildest accusations no real criticism. Each is familiar with that ancient child in the other who may erupt again. We are not ridiculous to ourselves. We are ageless. That is the luxury of the wedding ring.",Enid Bagnold,"Wedding, Manners, Keep"
"It's tough to stay married. My wife kisses the dog on the lips, yet she won't drink from my glass.",Rodney Dangerfield,"Wife, Dog, Tough"
"Always get married in the morning. That way if it doesn't work out, you haven't wasted the whole day.",Mickey Rooney,"Work, Morning, Always"
It isn't tying himself to one woman that a man dreads when he thinks of marrying; it's separating himself from all the others.,Helen Rowland,"Man, Woman, Others"
Here in Hollywood you can actually get a marriage license printed on an Etch-A-Sketch.,Dennis Miller,"Here, Hollywood, License"
He's the kind of man a woman would have to marry to get rid of.,Mae West,"Man, Woman, He"
Marriage is a series of desperate arguments people feel passionately about.,Katharine Hepburn,"Feel, People, Desperate"
"He that loves not his wife and children feeds a lioness at home, and broods a nest of sorrows.",Jeremy Taylor,"Home, Wife, Children"
Marriage is a financial contract; I have enough contracts already.,Linda Fiorentino,"Enough, Financial, Contracts"
"When you have a baby, love is automatic, when you get married, love is earned.",Marie Osmond,"Love, Love Is, Baby"
No man is regular in his attendance at the House of Commons until he is married.,Benjamin Disraeli,"Man, Attendance, House"
"When you make the sacrifice in marriage, you're sacrificing not to each other but to unity in a relationship.",Joseph Campbell,"Relationship, Sacrifice, Unity"
"All married couples should learn the art of battle as they should learn the art of making love. Good battle is objective and honest - never vicious or cruel. Good battle is healthy and constructive, and brings to a marriage the principles of equal partnership.",Ann Landers,"Love, Good, Art"
Marrying an old bachelor is like buying second-hand furniture.,"H. Jackson Brown, Jr.","Furniture, Bachelor, Old"
I very much feel that marriage is a sacrament and that sacrament should extend... to that legal entity of a union between what traditionally in our Western values has been defined as between a man and a woman.,Bill Frist,"Legal, Man, Woman"
"Marriage, it seems, confines every man to his proper rank.",Jean de la Bruyere,"Man, Rank, Seems"
I've had an exciting time; I married for love and got a little money along with it.,Rose Kennedy,"Love, Time, Money"
"I think the best thing I can do is to be a distraction. A husband lives and breathes his work all day long. If he comes home to more table thumping, how can the poor man ever relax?",Jackie Kennedy,"Work, Best, Home"
"Marriage, for a woman at least, hampers the two things that made life to me glorious - friendship and learning.",Jane Harrison,"Life, Friendship, Learning"
"When I get married, it'll be no secret.",Elvis Presley,"Secret, Get, No Secret"
A so-called happy marriage corresponds to love as a correct poem to an improvised song.,Karl Wilhelm Friedrich Schlegel,"Love, Song, Happy"
Marriage is a feast where the grace is sometimes better than the dinner.,Charles Caleb Colton,"Grace, Better, Dinner"
"Men have a much better time of it than women. For one thing, they marry later; for another thing, they die earlier.",H. L. Mencken,"Women, Time, Men"
It's not always been a happy marriage. I guess I wanted a quick fix.,David Byrne,"Always, Happy, Guess"
Never feel remorse for what you have thought about your wife; she has thought much worse things about you.,Jean Rostand,"Your, Wife, Feel"
"Daddy was real gentle with kids. That's why I expected so much out of marriage, figuring that all men should be steady and pleasant.",Loretta Lynn,"Men, Gentle, Real"
The comfortable estate of widowhood is the only hope that keeps up a wife's spirits.,John Gay,"Hope, Wife, Comfortable"
"Love in marriage should be the accomplishment of a beautiful dream, and not, as it too often is, the end.",Alphonse Karr,"Love, Beautiful, Accomplishment"
An ideal wife is any woman who has an ideal husband.,Booth Tarkington,"Wife, Woman, Husband"
"Marrying a man is like buying something you've been admiring for a long time in a shop window. You may love it when you get it home, but it doesn't always go with everything else in the house.",Jean Kerr,"Love, Time, Home"
In olden times sacrifices were made at the altar - a practice which is still continued.,Helen Rowland,"Practice, Still, Made"
"I might be celibate, but I appreciate the wonder of the sacrament of marriage.",Keith O'Brien,"Wonder, Appreciate, Sacrament"
Never get married in college; it's hard to get a start if a prospective employer finds you've already made one mistake.,Elbert Hubbard,"Mistake, Start, Never"
"I like getting married, but I don't like being married.",Don Adams,"Being, Like, Getting"
"Marriage, like money, is still with us; and, like money, progressively devalued.",Robert Graves,"Money, Us, Like"
The majority of husbands remind me of an orangutan trying to play the violin.,Honore de Balzac,"Me, Trying, Violin"
The critical period of matrimony is breakfast-time.,A. P. Herbert,"Critical, Matrimony, Period"
"If you made a list of reasons why any couple got married, and another list of the reasons for their divorce, you'd have a hell of a lot of overlapping.",Mignon McLaughlin,"Hell, Why, Divorce"
An ideal wife is one who remains faithful to you but tries to be just as charming as if she weren't.,Sacha Guitry,"Wife, Faithful, She"
"I think it's something that needs to be said - that there are interracial marriages out there, and the couples live happy lives, and there's nothing wrong with it.",Tia Mowry,"Nothing, Happy, Live"
"If I get married, I think I'd pick out a newspaperman rather than a millionaire. A newspaperman is a regular fellow.",Anna Held,"Millionaire, Think, Rather"
I wanted to marry a girl just like my mom.,Michael Bergin,"Mom, Girl, Like"
"Marriage is a difficult project. When seven years have passed and all your body's cells have been replaced, you're meant to experience that seven-year itch.",Yoko Ono,"Experience, Your, Body"
The best way to get most husbands to do something is to suggest that perhaps they're too old to do it.,Ann Bancroft,"Best, Way, Old"
"But to sustain a marriage for 50 years, you have to get real a little bit and find someone who is understanding and who you can grow with. My mom always says, 'Marry the man who loves you a millimeter more.'",Ali Larter,"Mom, Always, Man"
"I don't think my wife likes me very much, when I had a heart attack she wrote for an ambulance.",Frank Carson,"Heart, Wife, Me"
"It is a full time job being honest one moment at a time, remembering to love, to honor, to respect. It is a practice, a discipline, worthy of every moment.",Jasmine Guy,"Love, Time, Respect"
"I enjoy being single, but I loved being married.",Stephanie Mills,"Enjoy, Loved, Being"
"By our Heavenly Father and only because of God, only because of God. We're like other couples. We do not get along perfectly; we do not go without arguments and, as I call them, fights, and heartache and pain and hurting each other. But a marriage is three of us.",Barbara Mandrell,"God, Pain, Father"
"I believe marriage is between a man and a woman. I am not in favor of gay marriage. But when you start playing around with constitutions, just to prohibit somebody who cares about another person, it just seems to me that's not what America's about. Usually, our constitutions expand liberties, they don't contract them.",Barack Obama,"Man, Believe, I Am"
"Chains do not hold a marriage together. It is threads, hundreds of tiny threads, which sew people together through the years.",Simone Signoret,"Anniversary, Together, People"
"I refused David Letterman's proposal of marriage for obvious reasons, but thanks for asking.",Teri Garr,"Obvious, Thanks, Asking"
"Marriage is like a game of chess except the board is flowing water, the pieces are made of smoke and no move you make will have any effect on the outcome.",Jerry Seinfeld,"Water, Game, Smoke"
The secret of a happy marriage is finding the right person. You know they're right if you love to be with them all the time.,Julia Child,"Love, Time, Anniversary"
Romantic love is an illusion. Most of us discover this truth at the end of a love affair or else when the sweet emotions of love lead us into marriage and then turn down their flames.,Thomas Moore,"Love, Truth, Romantic"
The argument that gay marriage doesn't affect straight marriages is a ridiculous red herring: Gay marriage affects society and law in dramatic ways. Religious groups will come under direct assault as federal and state governments move to strip them of their non-profit statuses if they refuse to perform gay marriages.,Ben Shapiro,"Society, Law, Gay"
Every marriage tends to consist of an aristocrat and a peasant. Of a teacher and a learner.,John Updike,"Teacher, Peasant, Every"
Marriage is the tomb of love.,Giacomo Casanova,"Love, Tomb"
Riding a bicycle is the summit of human endeavour - an almost neutral environmental effect coupled with the ability to travel substantial distances without disturbing anybody. The bike is the perfect marriage of technology and human energy.,Jeremy Corbyn,"Technology, Environmental, Travel"
"I love the institution of marriage, and I love my marriage.",Kyle Chandler,"Love, Anniversary, Institution"
I am not married anymore. I hate marriage... but it's okay now.,Eric-Emmanuel Schmitt,"Hate, I Am, Okay"
Marriage is about the most expensive way for the average man to get laundry done.,Burt Reynolds,"Done, Man, Way"
I haven't been faithful to my wife. Our marriage has been tainted with my infidelities. I was irresponsible.,David Boreanaz,"Wife, Faithful, Irresponsible"
My first marriage was ruined by feminist indoctrination.,Mike Cernovich,"First, Ruined, Feminist"
"Some people ask the secret of our long marriage. We take time to go to a restaurant two times a week. A little candlelight, dinner, soft music and dancing. She goes Tuesdays, I go Fridays.",Henny Youngman,"Time, Music, Anniversary"
"Marriage is an alliance entered into by a man who can't sleep with the window shut, and a woman who can't sleep with the window open.",George Bernard Shaw,"Anniversary, Man, Window"
"Neither man nor woman is perfect or complete without the other. Thus, no marriage or family, no ward or stake is likely to reach its full potential until husbands and wives, mothers and fathers, men and women work together in unity of purpose, respecting and relying upon each other's strengths.",Sheri L. Dew,"Work, Family, Women"
"I came from a happy family with loving parents, so my associations with marriage and children were all happy, positive things that brought me comfort as a child, which I wanted in my life.",David Furnish,"Positive, Life, Family"
What is marriage but prostitution to one man instead of many?,Angela Carter,"Man, Many, Instead"
It's so important to keep a marriage alive with small treats and doing little things for each other. Just remembering to say nice things and to have listening time is vital. That ghastly phrase 'quality time' means taking three minutes to sit down and be still with someone rather than yelling over your shoulder as you rush out.,Joanna Lumley,"Time, Your, Quality"
Love is not weakness. It is strong. Only the sacrament of marriage can contain it.,Boris Pasternak,"Love, Anniversary, Love Is"
"I feel birth, death, marriage is destined, and these things can't be manipulated. I have surrendered my life completely. So, whenever it happens, I will accept it.",Sakshi Tanwar,"Life, Death, My Life"
"Early marriage is most prevalent in communities suffering deep, chronic poverty.",Helene D. Gayle,"Suffering, Poverty, Deep"
"Marriage is all about knowing the ins and outs and the intimate details, and your wife is supposed to be the person you know best. But my brother and I think alike, know everything about one another, and when we get together, we block everything else out. Nothing exists in our world except for us.",Jon Heder,"Best, Your, Wife"
"What do you think will happen in a forced marriage? With an uneducated man, an animal. What would I say, that I am already married? Why would I say it? I never accepted him as my husband in my heart or mind. How I spent a year and a half with him, only I know. And I only did it because of the child.",Qandeel Baloch,"Heart, Man, Mind"
I have yet to hear a man ask for advice on how to combine marriage and a career.,Gloria Steinem,"Funny, Man, Advice"
"Political promises are much like marriage vows. They are made at the beginning of the relationship between candidate and voter, but are quickly forgotten.",Dick Gregory,"Relationship, Political, Beginning"
"In my divorce, I stood up and said to my ex-wife, 'Hey, I messed up. This had nothing to do with you. I didn't understand what marriage was. I cheated. I was wrong. We couldn't fix it; it got worse. I stepped away because I didn't want it to get any worse. You're the mother of my kids - I don't want to hate you.'",Kevin Hart,"Hate, Nothing, Mother"
The website is me. It's a reflection of my personality and my interests. It's the perfect marriage of my skills and experiences.,Perez Hilton,"Personality, Reflection, Me"
"No union is more profound than marriage, for it embodies the highest ideals of love, fidelity, devotion, sacrifice, and family. In forming a marital union, two people become something greater than they once were.",Anthony Kennedy,"Love, Family, Sacrifice"
A lasting relationship isn't about marriage. It's about compatibility and communication. And you both need to want it to work.,Goldie Hawn,"Work, Communication, Relationship"
I think that gay marriage should be between a man and a woman.,Arnold Schwarzenegger,"Man, Gay, Woman"
"Crucial to understanding federalism in modern day America is the concept of mobility, or 'the ability to vote with your feet.' If you don't support the death penalty and citizens packing a pistol - don't come to Texas. If you don't like medicinal marijuana and gay marriage, don't move to California.",Rick Perry,"Death, Your, Day"
"Getting married, for me, was the best thing I ever did. I was suddenly beset with an immense sense of release, that we have something more important than our separate selves, and that is the marriage. There's immense happiness that can come from working towards that.",Nick Cave,"Happiness, Best, Wedding"
"Marriage is an act of will that signifies and involves a mutual gift, which unites the spouses and binds them to their eventual souls, with whom they make up a sole family - a domestic church.",Pope John Paul II,"Family, Anniversary, Gift"
"Finding good partners is the key to success in anything: in business, in marriage and, especially, in investing.",Robert Kiyosaki,"Success, Good, Business"
"In the face of love, everyone is equal. Let everyone have the freedom to love and to pursue their happiness. I am Tsai Ing-wen, and I support marriage equality.",Tsai Ing-wen,"Love, Happiness, Freedom"
One of the things I discover a lot in marriage counseling is the husband or wife trying to get their spiritual thirst quenched by their partner; I think that's a real common mistake that we make.,Max Lucado,"Wife, Mistake, Spiritual"
"I think of love and marriage in the same way I do plants: We have perennials and annuals. The perennial plant blooms, goes away, and comes back. The annual blooms for just a season, and then winter arrives and takes it out for good. But it's still enriched the soil for the next flower to bloom. In the same way, no love is wasted.",Glennon Doyle Melton,"Love, Good, Love Is"
"State-sanctioned marriage is a civil contract, period. A contract is not a judgment of moral value. It is a legal agreement between two parties that testifies to a meeting of minds between those consenting entities. It is not a religious act or rite and so has nothing to do with Adam and Eve or Steve or even Harvey.",Harvey Fierstein,"Legal, Value, Nothing"
"Ultimately, I believe the only secret to a happy marriage is choosing the right person. Life is a series of choices, right?",Michelle Pfeiffer,"Life, Believe, Right Person"
"The tour life is real tough on a marriage. To the young guy who is just getting his PGA Tour card and is in a serious relationship, my advice is to wait three years before getting married.",Boo Weekley,"Life, Relationship, Wait"
"In Italy, they say rain on your wedding day is symbolic of fresh beginnings, cleansing, a pure marriage, and also a wet knot that can't be untied.",Whitney Wolfe Herd,"Wedding, Rain, Your"
I support gay marriage. I believe they have a right to be as miserable as the rest of us.,Kinky Friedman,"Believe, Rest, Gay"
"I think people should be authentic and who they are. If that calls people to same-sex attraction and same-sex marriage, then they should be true to who they are, and I think that the world could benefit by more love.",Chris Gibson,"Love, World, True"
The great marriages are partnerships. It can't be a great marriage without being a partnership.,Helen Mirren,"Great, Partnerships, Partnership"
"I think of marriage as a garden. You have to tend to it. Respect it, take care of it, feed it. Make sure everyone is getting the right amount of, um, sunlight.",Mark Ruffalo,"Respect, Care, Everyone"
"After about 20 years of marriage, I'm finally starting to scratch the surface of what women want. And I think the answer lies somewhere between conversation and chocolate.",Mel Gibson,"Women, Anniversary, Conversation"
We can't destroy the inequities between men and women until we destroy marriage.,Robin Morgan,"Women, Men, Men And Women"
Marriage is like wine. It is not be properly judged until the second glass.,Douglas William Jerrold,"Glass, Wine, Until"
"In the hands of the ego, marriage is a prison. It is exclusive. It is a place where people are constantly reminded of their failures and limited by the energies of another person. It is rife with judgment and blame.",Marianne Williamson,"Blame, Hands, Ego"
"I have a best friend as a husband, and he is my number one supporter. He's a family man, and he's always giving back to God. That is what makes him a beautiful man. We're not perfect by any means, but that makes us beautiful as well. We're not afraid to say we're not perfect. We have our disagreements, but that comes along with marriage.",Tamera Mowry,"Best, God, Family"
"What Andrew Cuomo said is, truly, a scandal. It's a scandal if he actually thinks it - that those who hold conservative views on abortion, gun rights and marriage are extreme, anathema and have no place in the state.",Peggy Noonan,"Gun, Conservative, Place"
"Especially around Valentine's Day, it's easy to find advice about sustaining a successful marriage, with suggestions for 'date nights' and romantic dinners for two. But as we spend more and more of our lives outside marriage, it's equally important to cultivate the skills of successful singlehood.",Stephanie Coontz,"Romantic, Valentine's Day, Day"
"I believe in marriage. I believe marriage is a really important institution, it's one of the most important institutions we have.",Theresa May,"Believe, Important, I Believe"
