title,author,tags
Good humor is a tonic for mind and body. It is the best antidote for anxiety and depression. It is a business asset. It attracts and keeps friends. It lightens human burdens. It is the direct route to serenity and contentment.,Grenville Kleiser,"Best, Good, Business"
"I love people who make me laugh. I honestly think it's the thing I like most, to laugh. It cures a multitude of ills. It's probably the most important thing in a person.",Audrey Hepburn,"Love, Me, Laugh"
Humor brings insight and tolerance. Irony brings a deeper and less friendly understanding.,Agnes Repplier,"Understanding, Tolerance, Irony"
Get well cards have become so humorous that if you don't get sick you're missing half the fun.,Flip Wilson,"Cards, Fun, Sick"
"From there to here, and here to there, funny things are everywhere.",Dr. Seuss,"Funny, Things, Here"
"Sometimes in the most tragic situation, something just profoundly funny happens.",David Hyde Pierce,"Funny, Situation, Sometimes"
Humor is reason gone mad.,Groucho Marx,"Reason, Mad, Gone"
"Comedy, we may say, is society protecting itself - with a smile.",J. B. Priestley,"Smile, Society, Comedy"
I think God has a tremendous sense of humor.,Rainn Wilson,"God, Sense Of Humor, Think"
The problem with having a sense of humor is often that people you use it on aren't in a very good mood.,Lou Holtz,"Good, Good Mood, Mood"
The secret source of humor is not joy but sorrow; there is no humor in Heaven.,Mark Twain,"Joy, Heaven, Sorrow"
Impropriety is the soul of wit.,W. Somerset Maugham,"Soul, Wit"
It's a funny old world.,Margaret Thatcher,"Funny, World, Old"
"A pun is the lowest form of humor, unless you thought of it yourself.",Doug Larson,"Yourself, Thought, Unless"
You can't be funny if you don't have good material.,Matt LeBlanc,"Funny, Good, Material"
"If it gets laughs, it's funny.",Rachel Dratch,"Funny, Laughs, Gets"
I've learned to have a sense of humor about myself. Lord knows everyone else does!,Debbie Gibson,"Myself, Sense Of Humor, Everyone"
"We are, in the comics, the last frontier of good, wholesome family humor and entertainment.",Bil Keane,"Family, Good, Entertainment"
"If you can get humor and seriousness at the same time, you've created a special little thing, and that's what I'm looking for, because if you get pompous, you lose everything.",Paul Simon,"Time, Lose, Looking"
Humor is emotional chaos remembered in tranquility.,James Thurber,"Chaos, Tranquility, Remembered"
The secret to humor is surprise.,Aristotle,"Surprise, Secret"
I think the next best thing to solving a problem is finding some humor in it.,Frank A. Clark,"Best, Finding, Think"
"Humor has bailed me out of more tight situations than I can think of. If you go with your instincts and keep your humor, creativity follows. With luck, success comes, too.",Jimmy Buffett,"Success, Luck, Your"
Humor is merely tragedy standing on its head with its pants torn.,Irvin S. Cobb,"Tragedy, Head, Standing"
"One can never speak enough of the virtues, the dangers, the power of shared laughter.",Francoise Sagan,"Power, Laughter, Virtues"
"The more I live, the more I think that humor is the saving sense.",Jacob Riis,"Live, Think, More"
I'm not funny. What I am is brave.,Lucille Ball,"Funny, Brave, I Am"
Everything human is pathetic. The secret source of humor itself is not joy but sorrow. There is no humor in heaven.,Mark Twain,"Joy, Heaven, Sorrow"
Humor is the affectionate communication of insight.,Leo Rosten,"Communication, Insight, Affectionate"
"Honest good humor is the oil and wine of a merry meeting, and there is no jovial companionship equal to that where the jokes are rather small and laughter abundant.",Washington Irving,"Good, Laughter, Wine"
You are not angry with people when you laugh at them. Humor teaches tolerance.,W. Somerset Maugham,"Angry, Laugh, Tolerance"
A sense of humor is good for you. Have you ever heard of a laughing hyena with heart burn?,Bob Hope,"Good, Heart, Burn"
Different taste in jokes is a great strain on the affections.,George Eliot,"Great, Taste, Jokes"
There is no defense against adverse fortune which is so effectual as an habitual sense of humor.,Thomas Wentworth Higginson,"Sense Of Humor, Fortune, Sense"
You can't study comedy; it's within you. It's a personality. My humor is an attitude.,Don Rickles,"Attitude, Personality, Comedy"
Humor is the first of the gifts to perish in a foreign tongue.,Virginia Woolf,"Tongue, First, Perish"
"Humor is a serious thing. I like to think of it as one of our greatest earliest natural resources, which must be preserved at all cost.",James Thurber,"Serious, Think, Resources"
Wit is the lowest form of humor.,Alexander Pope,"Wit, Lowest, Form"
There seems to be no lengths to which humorless people will not go to analyze humor. It seems to worry them.,Robert Benchley,"Will, Worry, People"
"Humor distorts nothing, and only false gods are laughed off their earthly pedestals.",Agnes Repplier,"Nothing, Only, False"
What a strange world this would be if we all had the same sense of humor.,Bernard Williams,"World, Sense Of Humor, Strange"
"Humor is something that thrives between man's aspirations and his limitations. There is more logic in humor than in anything else. Because, you see, humor is truth.",Victor Borge,"Truth, Man, Logic"
"Humor is richly rewarding to the person who employs it. It has some value in gaining and holding attention, but it has no persuasive value at all.",John Kenneth Galbraith,"Value, Person, Attention"
"Humor is perhaps a sense of intellectual perspective: an awareness that some things are really important, others not; and that the two kinds are most oddly jumbled in everyday affairs.",Christopher Morley,"Awareness, Important, Perspective"
Humor is the instinct for taking pain playfully.,Max Eastman,"Pain, Instinct, Taking"
Humor is the most engaging cowardice.,Robert Frost,"Cowardice, Most, Engaging"
A well-developed sense of humor is the pole that adds balance to your steps as you walk the tightrope of life.,William Arthur Ward,"Life, Walk, Your"
Humor can alter any situation and help us cope at the very instant we are laughing.,Allen Klein,"Situation, Help, Us"
Puns are a form of humor with words.,Guillermo Cabrera Infante,"Words, Puns, Form"
Nothing like a little judicious levity.,Robert Louis Stevenson,"Nothing, Like, Little"
"Gags die, humor doesn't.",Jack Benny,Die
"A humorist is a person who feels bad, but who feels good about it.",Don Herold,"Good, Bad, Person"
This I conceive to be the chemical function of humor: to change the character of our thought.,Lin Yutang,"Change, Character, Chemical"
The satirist shoots to kill while the humorist brings his prey back alive and eventually releases him again for another chance.,Peter De Vries,"Chance, Alive, Back"
The best way to make your audience laugh is to start laughing yourself.,Oliver Goldsmith,"Best, Your, Yourself"
Humor comes from self-confidence.,Rita Mae Brown,Self-Confidence
"A laugh is a surprise. And all humor is physical. I was always athletic, so that came naturally to me.",Chevy Chase,"Always, Surprise, Me"
A sense of humor is the ability to understand a joke - and that the joke is oneself.,Clifton Fadiman,"Sense Of Humor, Ability, Understand"
"Women, as they grow older, rely more and more on cosmetics. Men, as they grow older, rely more and more on a sense of humor.",George Jean Nathan,"Women, Men, Grow"
Laughter is involuntary. If it's funny you laugh.,Tom Lehrer,"Funny, Laughter, Laugh"
All I know about humor is that I don't know anything about it.,Fred Allen,"Know, Anything, About"
"In conversation, humor is worth more than wit and easiness more than knowledge.",George Herbert,"Knowledge, Conversation, Worth"
I think being funny is not anyone's first choice.,Woody Allen,"Funny, Choice, First"
Humor does not diminish the pain - it makes the space around it get bigger.,Allen Klein,"Space, Pain, Bigger"
Great men are rarely isolated mountain peaks; they are the summits of ranges.,Thomas Wentworth Higginson,"Men, Great, Great Men"
Wit - the salt with which the American humorist spoils his intellectual cookery by leaving it out.,Ambrose Bierce,"American, Intellectual, Salt"
Our humor turns our anger into a fine art.,Mary Kay Blakely,"Art, Anger, Fine"
One doesn't have a sense of humor. It has you.,Larry Gelbart,"Sense Of Humor, Sense, You"
Wit is an explosion of the compound spirit.,Karl Wilhelm Friedrich Schlegel,"Spirit, Wit, Explosion"
"My mission in life is not merely to survive, but to thrive; and to do so with some passion, some compassion, some humor, and some style.",Maya Angelou,"Inspirational, Life, Passion"
"Smiling is definitely one of the best beauty remedies. If you have a good sense of humor and a good approach to life, that's beautiful.",Rashida Jones,"Life, Smile, Beauty"
"I love a man with a great sense of humor and who is intelligent - a man who has a great smile. He has to make me laugh. I like a man who is very ambitious and driven and who has a good heart and makes me feel safe. I like a man who is very strong and independent and confident - that is very sexy - but at the same time, he's very kind to people.",Nicole Scherzinger,"Love, Smile, Good"
"Your attitude is like a box of crayons that color your world. Constantly color your picture gray, and your picture will always be bleak. Try adding some bright colors to the picture by including humor, and your picture begins to lighten up.",Allen Klein,"Positive, Attitude, Always"
"Good humor is the health of the soul, sadness is its poison.","Philip Stanhope, 4th Earl of Chesterfield","Health, Sad, Good"
"It's your outlook on life that counts. If you take yourself lightly and don't take yourself too seriously, pretty soon you can find the humor in our everyday lives. And sometimes it can be a lifesaver.",Betty White,"Positive, Life, Your"
"My life is part humor, part roses, part thorns.",Bret Michaels,"Life, My Life, Thorns"
"Transparency, honesty, kindness, good stewardship, even humor, work in businesses at all times.",John Gerzema,"Work, Good, Kindness"
One of the things that binds us as a family is a shared sense of humor.,Ralph Fiennes,"Family, Sense Of Humor, Things"
Putting a little time aside for clean fun and good humor is very necessary to relieve the tensions of our time.,Hattie McDaniel,"Good, Time, Fun"
"As a person, he was wonderful. He really was a great person. He was full of life. He had a great sense of humor. Very talented, of course, but very caring to his parents. There was a very endearing quality about Elvis.",Priscilla Presley,"Life, Great, Parents"
"Keep your sense of humor, my friend; if you don't have a sense of humor it just isn't funny anymore.",Wavy Gravy,"Funny, Your, Keep"
"I think the sexiest thing about a woman is confidence, but confidence in a humble way, not in an arrogant way. Sense of humor is definitely important. And sunglasses always hide a multitude of sins. Sunglasses and a great pair of heels can turn most outfits around.",Victoria Beckham,"Great, Always, Humble"
"When humor can be made to alternate with melancholy, one has a success, but when the same things are funny and melancholic at the same time, it's just wonderful.",Francois Truffaut,"Funny, Success, Time"
"Humor is an affirmation of dignity, a declaration of man's superiority to all that befalls him.",Romain Gary,"Man, Dignity, Superiority"
You've got to have a sense of humor to keep your sanity.,Lance Bass,"Your, Keep, Sense Of Humor"
"A woman has to be intelligent, have charm, a sense of humor, and be kind. It's the same qualities I require from a man.",Catherine Deneuve,"Intelligence, Man, Woman"
Good humor is one of the best articles of dress one can wear in society.,William Makepeace Thackeray,"Attitude, Best, Good"
Celebrate your successes. Find some humor in your failures.,Sam Walton,"Celebrate, Your, Find"
People with a sense of humor tend to be less egocentric and more realistic in their view of the world and more humble in moments of success and less defeated in times of travail.,Bob Newhart,"Success, Humble, World"
"When a chick has a sense of humor, there's nothing more attractive.",Dylan O'Brien,"Nothing, Sense Of Humor, Attractive"
"We get to live in a time that we get to use social media as a tool. It's not just a face on a piece of paper, and that's what makes you someone's favorite model. We can have a very similar sense of humor as someone, and that's why we're their favorite model, or our personal style, off the runway, is why we're their favorite.",Gigi Hadid,"Time, Social Media, Face"
"Being a Hot Mom means being respected as a mom and a woman. And, the key to being a Hot Mom is having a sense of humor about yourself and all the crazy situations that arise.",Jami Gertz,"Mom, Yourself, Crazy"
"I believe that singing is the key to long life, a good figure, a stable temperament, increased intelligence, new friends, super self-confidence, heightened sexual attractiveness, and a better sense of humor.",Brian Eno,"Life, Good, Intelligence"
Kindness and a generous spirit go a long way. And a sense of humor. It's like medicine - very healing.,Max Irons,"Kindness, Long, Way"
"If you get a diagnosis, get on a therapy, keep a good attitude and keep your sense of humor.",Teri Garr,"Attitude, Good, Your"
"In the household in which I was raised, the themes were pretty simple. 'Work hard. Don't quit. Be appreciative, be thankful, be grateful, be respectful. Also, never whine, never complain. And always, for crying out loud, keep a sense of humor.'",Michael Keaton,"Work, Thankful, Always"
"Our subconscious minds have no sense of humor, play no jokes and cannot tell the difference between reality and an imagined thought or image. What we continually think about eventually will manifest in our lives.",Robert Collier,"Reality, No Sense, Will"
I've always thought the word cow was funny. And cows are sort of tragic figures. Cows blur the line between tragedy and humor.,Gary Larson,"Funny, Always, Cow"
"I am attracted to intelligence, a witty sense of humor, an adventurous outlook on life and spiritual awareness about one's self and the world.",Tanit Phoenix,"Life, Intelligence, World"
It's good to be able to laugh at yourself and the problems you face in life. Sense of humor can save you.,Margaret Cho,"Life, Good, Yourself"
I do not have a sense of humor of any recognizable sort.,Tommy Lee Jones,"Sense Of Humor, Sense, Any"
"Dad needs to show an incredible amount of respect and humor and friendship toward his mate so the kids understand their parents are sexy, they're fun, they do things together, they're best friends. Kids learn by example. If I respect Mom, they're going to respect Mom.",Tim Allen,"Friendship, Best, Respect"
This is a feminist bookstore. There is no humor section.,John Callahan,"Bookstore, Feminist, Section"
"I have no idea what a British sensibility or a British sense of humor is. I have no concept of what that is. I have no concept of what American sensibility is. I was born in Great Britain, but I was only there for six months, and we moved to Belgium, where I grew up.",Frank Oz,"Great, Sense Of Humor, Born"
"Be strong, believe in freedom and in God, love yourself, understand your sexuality, have a sense of humor, masturbate, don't judge people by their religion, color or sexual habits, love life and your family.",Madonna Ciccone,"Life, Love, God"
"Absurdity is what I like most in life, and there's humor in struggling in ignorance. If you saw a man repeatedly running into a wall until he was a bloody pulp, after a while it would make you laugh because it becomes absurd.",David Lynch,"Life, Man, Ignorance"
Humor is always based on a modicum of truth. Have you ever heard a joke about a father-in-law?,Dick Clark,"Truth, Dad, Always"
"What a newspaper needs in its news, in its headlines, and on its editorial page is terseness, humor, descriptive power, satire, originality, good literary style, clever condensation, and accuracy, accuracy, accuracy!",Joseph Pulitzer,"Good, Power, News"
"Wit is a weapon. Jokes are a masculine way of inflicting superiority. But humor is the pursuit of a gentle grin, usually in solitude.",Frank Muir,"Solitude, Gentle, Way"
"One seldom expects the country's president to adequately note the passing of a rocker, but Jimmy Carter's assessment of Elvis Presley's appeal - 'energy, rebelliousness and good humor' - is remarkably close to the mark.",Molly Ivins,"Good, Energy, Country"
I believe that economists put decimal points in their forecasts to show they have a sense of humor.,William Gilmore Simms,"Believe, Sense Of Humor, I Believe That"
You're not going to see my sense of humor on the football field. That's not a place for me to joke around.,Tom Brady,"Football, Me, Sense Of Humor"
It is characteristic of all deep human problems that they are not to be approached without some humor and some bewilderment.,Freeman Dyson,"Problems, Human, Deep"
"There are so many things to talk about between black people, Hispanic people, white people, gay people, men, women, it's all based on fear. We all have fears, this thing that stops us from embracing as we are one. We are never going to be one. People are messed up, but humor lets us see how ignorant we can be.",Marlon Wayans,"Women, Men, Fear"
Humor is the truth; wit is an exaggeration of the truth.,Stan Laurel,"Truth, Wit, Exaggeration"
"You can defeat fear through humor, through pain, through honesty, bravery, intuition, and through love in the truest sense.",John Cassavetes,"Love, Fear, Pain"
"I want to have fun. Life ain't no dress rehearsal. I want to have fun. I'm a comedian; I ain't no politician. So everything I do is with humor, with love.",Bernie Mac,"Life, Love, Dress"
"People ask if I feel pigeon-holed by always doing the same kind of humorous role. But my tool has always been humor because it's the most entertaining way to put any ideology across, and it's fun, and it's positive, and it's a healer. Laughter is God's gift. I feel privileged to be able to do it.",Goldie Hawn,"Positive, God, Always"
"And you know, whether it's drama or comedy, the best work is based on truth. It's just that, with comedy, the circumstances are just crazy-heightened, and you have these crazy things thrown at you. But you still have to do it truthfully, because that's where the humor comes from. So it's not that difficult to cross over.",Tony Hale,"Work, Best, Truth"
The man with the real sense of humor is the man who can put himself in the spectator's place and laugh at his own misfortune.,Bert Williams,"Man, Laugh, Own"
Total absence of humor renders life impossible.,Sidonie Gabrielle Colette,"Life, Impossible, Absence"
Humor is an antidote to all ills.,Patch Adams,"Antidote, Ills"
"Bathroom humor, fart, and poo poo humor in movies gets a laugh. It's a pretty easy audience, and that's been around for ages.",Selma Blair,"Movies, Laugh, Easy"
You are not just a funny person or just a journalist. Most people are hybrids of having a smart opinion and a great sense of humor.,Katie Nolan,"Funny, Great, Smart"
"Well, I mean, if a joke or humor is bawdy, it's got to be funny enough to warrant it. You can't just have it bawdy or dirty just for the sake of being that - it's got to be funny.",Betty White,"Funny, Enough, Dirty"
"I wasn't shy, but I was really hyper. Nobody got my sense of humor. I was a black skater kid.","Tyler, The Creator","Black, Nobody, Sense Of Humor"
"You hear people say, 'We take our Tennessee Williams very seriously. There is no laughter here.' It's full of humor! Not to laugh is a big, bad mistake!",Ruby Dee,"Mistake, Laughter, Laugh"
"Don't wish me happiness - I don't expect to be happy it's gotten beyond that, somehow. Wish me courage and strength and a sense of humor - I will need them all.",Anne Morrow Lindbergh,"Happiness, Courage, Strength"
The Good Humor man can only be pushed so far.,Nancy Cartwright,"Good, Man, Far"
"Poop humor is fun. If you do the toilet scenes well and commit to them, they can be really, really powerful.",Sandra Bullock,"Fun, Well, Toilet"
"My childhood, adolescence and high school days are unusually important. If there has ever been a time that I developed a uniqueness and sense of humor and the ability to organize, it was then. In those early days, I developed the skills that gave me a certain degree of success in American politics.",Lee Atwater,"Success, Politics, Time"
"I like to think my sense of humor is sort of smart and dumb at the same time. I like to work on multiple levels - smart and dumb, funny and sad, profound and mundane, cynical and hopeful.",Robert Lopez,"Funny, Work, Sad"
"Try to find someone with a sense of humor. That's an important thing to have because when you get into an argument, one of the best ways to diffuse it is to be funny. You don't want to hide away from a point, because some points are serious, but you'd rather have a discussion that was a discussion, rather than an argument.",Ed Sheeran,"Funny, Best, Try"
"I will say that as I get older and calmer and quieter in my own self, the one quality in a woman that I find more and more attractive is kindness. A sense of adventure and humor is important too, but I truly find kindness and consideration for others to be the most attractive thing in anyone.",Colin Farrell,"Kindness, Quality, Woman"
"You can't pretend to be witty because wit is dry, subtle, lacerating, cynical, elitist, and risque - all impossible to fake. Humor, on the other hand, is broad, soothing, positive, inclusive, and smutty - to make sure everybody gets it. Pretending to be humorous is easy, and a great many people are doing it.",Florence King,"Positive, Great, Impossible"
"For some reason, I had a responsibility to my family and the people who lived around me. I felt that I had to convey their dignity - the way they dealt with adversity and poverty - and their good humor.",Frank McCourt,"Family, Good, Adversity"
"W. P. Kinsella, who was born on a farm near Edmunton, Alberta, has earned wide recognition for his wild imagination and rash humor as a writer.",Gerald Vizenor,"Imagination, Wild, Born"
"One of the great things about the Internet is that you can read what everybody has to say about everything. It is fascinating to me, the critiques about humor by people who have no sense of humor.",Matt Groening,"Great, Internet, No Sense"
We live in a country that elected Trump. Clearly you have a sense of humor.,Bianca Del Rio,"Country, Sense Of Humor, Live"
"Micro humor is a joke that's contained in the writing: it's a punch line, it's a turn of phrase, it's something that you can see on the page, and no matter who's saying it, it is, in and of itself, a funny line.",Susanna Fogel,"Funny, Matter, Turn"
"My humor is a lot like Kristen Wiig's from 'Saturday Night Live' or 'Bridesmaids.' Quirky, off the beaten path.",Nicole Ari Parker,"Path, Night, Live"
"What's lovely about 'Eureka' is that it's a sci-fi show, but it's not monsters from outer space; it's not craziness from outer space. It's just about this community of people and what they do. These geniuses have sometimes done wonderful things and sometimes created global warming. It has this wonderful left-of-center sense of humor.",Joe Morton,"Space, Done, Community"
"I'm interested not just in projects that I'll be starring in, but producing film and TV that's really quality and great for adults; and when I say 'great for adults,' it doesn't mean without humor, because I'm also interested in doing comedy.",Lance Reddick,"Great, Quality, Doing"
"It's no big secret that 'thinking' women, since they are already gifted with fully functioning brains, are more than happy to have a yummy not-so-smart man in their lives. All we ask for is a sense of humor, a sense of hygiene, and the sense to not cheat.",Andrea Jeremiah,"Women, Man, Thinking"
"As I understand from the real military personnel who I've had the opportunity to speak to over the last few years, humor is very much used to diffuse stress. I think that if they were to keep it as serious as the situations often are, there would be a lot more nervous breakdowns.",Daniela Ruah,"Opportunity, Stress, Keep"
My sense of humor has saved me more than a couple of times in my life.,John Prine,"Life, Me, My Life"
We take the shortest route to the puck and arrive in ill humor.,Bobby Clarke,"Take, Route, Puck"
"It's our most underrated value, I think, as human beings is our sense of humor. It's how we choose our friends.",Philip Rosenthal,"Value, Sense Of Humor, Underrated"
Humor can help you cope with the unbearable so that you can stay on the bright side of things until the bright side actually comes along.,Allen Klein,"Help, Bright, Stay"
I tend to like dry humor.,Dan Scanlon,"Like, Dry, Tend"
"I like doing comedy, I like doing drama. Naturally I like to do, I like doing dramas, I like conflict, and when I do a comedy, you know, I've found that, like, romantic comedy is the trickiest one, because often it's neither: it's not romantic and it's not funny. So, like, I like a comedy that's biting. It's biting humor or really quirky humor.",Matt Dillon,"Funny, Romantic, Conflict"
"My wife, my daughters, even my grandchildren are funny. You've got to keep a sense of humor because anger destroys you.",Michael Caine,"Funny, Anger, Wife"
"I love Stephen Colbert and Jon Stewart because they're bringing irony back into American humor, which is a delicious treat. The entire Colbert persona of being extreme right-wing when he's not at all is highly amusing. He does it so well, but sometimes a little too well. My wife is convinced he's completely that way.",John Lydon,"Love, Wife, Treat"
"All the people I looked up to - Roseanne, Tim Allen, and Jerry Seinfeld - were stand-up comedians who used humor to get TV shows. I'm on TV now, and I'm working towards getting my own show.",Retta,"Own, People, My Own"
My type of humor is me not caring whether people know what I'm talking about or not.,John Hodgman,"Caring, Me, Know"
"My father was an electrical engineer who worked at Westinghouse in Pittsburgh. When I was growing up, my mother wrote humor columns for the local paper. She was the Erma Bombeck of Murrysville, Pa.",Jason Kilar,"Father, Mother, Growing Up"
"I think people appreciate a songwriter who shows different sides. The whole angst thing is cool, but if that's all you've got, it's just boring. Everything I write, whether it's happy or sad, has a sense of humor to it.",Katy Perry,"Sad, Cool, Boring"
Hateful words stand no chance against self-worth and a little of humor.,Iskra Lawrence,"Chance, Stand, Words"
"Someone talented, comfortable in his own skin and with a great sense of humor would be sexy according to me.",Shibani Dandekar,"Great, Sexy, Skin"
"The schizophrenic has no sense of humor. His world is a constantly daunting, unfriendly place.",Bob Newhart,"World, No Sense, Sense Of Humor"
"I have this horrible sense of humor where I think discomfort is funny - partly because I experience discomfort a lot, and it's a way of laughing at it and getting a release.",Joaquin Phoenix,"Funny, Experience, Way"
"My father was very athletic. He was a life-of-the-party kind of guy - walked into the room and there was a presence about him. He was a great storyteller, just a terrific sense of humor. Having said that, he never put all of those talents or abilities into some public arena. He was never interviewed, never on television. His family was everything.",Jim Nantz,"Family, Great, Father"
My sense of humor lies a little closer to the middle.,Jason Bateman,"Sense Of Humor, Sense, Closer"
"'War on Everyone,' I think... the script was hilarious to me, but it's very dark, dark humor. It's super dark.",Michael Pena,"War, Me, Dark"
"If somebody is not on the same page with me humor wise, I can't give them that.",Stephan Pastis,"Wise, Me, Same"
Academics tend to have wonderfully infantile senses of humor.,John Lithgow,"Senses, Academics, Wonderfully"
"With actors like Steve McQueen, Paul Newman and Harrison Ford, what made them such icons is that even in dramatic movies, their characters had a sense of humor.",Patrick Wilson,"Movies, Sense Of Humor, Dramatic"
"A man's man is respectful, he's honorable, he's loyal, he's sensitive, he's strong, he's tough, he's well-groomed, he has a sense of humor - and he takes care of himself and his lady.",Frank Vincent,"Man, Care, Sense Of Humor"
Humor is the ability to see three sides to one coin.,Ned Rorem,"Ability, Three, See"
"Everyone is flailing through this life without an owner's manual, with whatever modicum of grace and good humor we can manage.",Anne Lamott,"Life, Good, Grace"
"Somebody says, 'Do a Tom Bodett, a folksy kind of thing,' and it sounds like something out of 'Hee Haw,' very insulting. They turn wry humor into disparaging sarcasm, and you get what amounts to insulting advertising.",Tom Bodett,"Sarcasm, Advertising, Turn"
Kindness is really important to me in finding my own prince - so are patience and a sense of humor. Without those qualities he's no Prince Charming!,Anne Hathaway,"Patience, Dating, Kindness"
"I don't really have a type. I don't want to be a cliche. But personality is a big thing for me. You can find cute guys all over. But he's got to have some sort of sense of humor, which is so hard to find in a guy. He's got to be a bit smart.",Zara Larsson,"Personality, Smart, Me"
"When I did stand-up at U.C.B., and I had a blog for a couple of years that started my writing career, 'Totally Confident and Completely Insecure,' it was the same kind of self-deprecating humor and stories about being out in L.A. and being treated like a loser at a hair salon because you are not famous.",Erin Foster,"Famous, Hair, Loser"
"In some sort of crude sense, which no vulgarity, no humor, no overstatement can quite extinguish, the physicists have known sin; and this is a knowledge which they cannot lose.",J. Robert Oppenheimer,"Knowledge, Lose, Sin"
"Next to power without honor, the most dangerous thing in the world is power without humor.",Eric Sevareid,"Power, World, Honor"
"Everyone needs an escape, whether that is through music or humor. My personal escape is through both of those things so I thought why not combine them? But not in a cringe way, I don't want to make parody songs. I just want my music to have a humorous edge to it.",Ashnikko,"Music, Escape, Way"
