title,author,tags
You are the bows from which your children as living arrows are sent forth.,Khalil Gibran,"Your, Living, Children"
A happy family is but an earlier heaven.,George Bernard Shaw,"Heaven, Happy, Earlier"
My family comes first. Maybe that's what makes me different from other guys.,Bobby Darin,"Me, First, Different"
"Tennis just a game, family is forever.",Serena Williams,"Game, Forever, Tennis"
"My father used to play with my brother and me in the yard. Mother would come out and say, 'You're tearing up the grass'; 'We're not raising grass,' Dad would reply. 'We're raising boys.'",Harmon Killebrew,"Dad, Me, Father"
"I've given it my all. I've done my best. Now, I'm ready with my family to begin the next phase of our lives.",Richard M. Daley,"Best, Done, Ready"
"Family, nature and health all go together.",Olivia Newton-John,"Health, Nature, Together"
"A woman can take care of the family. It takes a man to provide structure, to provide stability.",Tom DeLay,"Man, Woman, Care"
"I woke up one morning thinking about wolves and realized that wolf packs function as families. Everyone has a role, and if you act within the parameters of your role, the whole pack succeeds, and when that falls apart, so does the pack.",Jodi Picoult,"Morning, Your, Thinking"
A family is a place where principles are hammered and honed on the anvil of everyday living.,Charles R. Swindoll,"Living, Principles, Place"
Your children are not your children. They are the sons and daughters of Life's longing for itself. They came through you but not from you and though they are with you yet they belong not to you.,Khalil Gibran,"Life, Your, Children"
The foundation of family - that's where it all begins for me.,Faith Hill,"Foundation, Me, Where"
People are pretty forgiving when it comes to other people's families. The only family that ever horrifies you is your own.,Douglas Coupland,"Your, Own, People"
You have to defend your honor. And your family.,Suzanne Vega,"Your, Honor, Defend"
"If a country is to be corruption free and become a nation of beautiful minds, I strongly feel there are three key societal members who can make a difference. They are the father, the mother and the teacher.",A. P. J. Abdul Kalam,"Teacher, Beautiful, Corruption"
One's family is the most important thing in life. I look at it this way: One of these days I'll be over in a hospital somewhere with four walls around me. And the only people who'll be with me will be my family.,Robert Byrd,"Life, Me, Look"
The family is the test of freedom; because the family is the only thing that the free man makes for himself and by himself.,Gilbert K. Chesterton,"Freedom, Man, Free"
"Sister is probably the most competitive relationship within the family, but once the sisters are grown, it becomes the strongest relationship.",Margaret Mead,"Relationship, Sister, Competitive"
"Give a little love to a child, and you get a great deal back.",John Ruskin,"Love, Great, Back"
"I am the baby in the family, and I always will be. I am actually very happy to have that position. But I still get teased. I don't mind that.",Janet Jackson,"Always, Mind, I Am"
There is no such thing as fun for the whole family.,Jerry Seinfeld,"Fun, Whole, Thing"
Children are the keys of paradise.,Eric Hoffer,"Children, Paradise, Keys"
"I have a great family, I live an amazing life.",John Oates,"Life, Great, Amazing"
Rarely do members of the same family grow up under the same roof.,Richard Bach,"Grow, Roof, Same"
I'm thankful to God for having a family that's been there for me. He's been there from the time I was a child to even now with my family helping with my little boy. It's worth more than words could ever describe. That's one of the ways I've been able to stay grounded is thanks to family and God.,Ashton Shepherd,"God, Time, Thankful"
My family was my guide to my reality.,Haywood Nelson,"Reality, Guide"
"A family is a risky venture, because the greater the love, the greater the loss... That's the trade-off. But I'll take it all.",Brad Pitt,"Love, Loss, Take"
Spend some time this weekend on home improvement; improve your attitude toward your family.,Bo Bennett,"Attitude, Time, Home"
"I'll never stop dreaming that one day we can be a real family, together, all of us laughing and talking, loving and understanding, not looking at the past but only to the future.",LaToya Jackson,"Future, Day, Together"
I love cooking for myself and cooking for my family.,Al Roker,"Love, Myself, Cooking"
"I have frequently been questioned, especially by women, of how I could reconcile family life with a scientific career. Well, it has not been easy.",Marie Curie,"Life, Women, Easy"
"Pray in your family daily, that yours may be in the number of the families who call upon God.",Christopher Love,"God, Daily, Your"
"Family quarrels are bitter things. They don't go according to any rules. They're not like aches or wounds, they're more like splits in the skin that won't heal because there's not enough material.",F. Scott Fitzgerald,"Skin, Enough, Rules"
"For me, nothing has ever taken precedence over being a mother and having a family and a home.",Jessica Lange,"Home, Me, Nothing"
"A woman should be home with the children, building that home and making sure there's a secure family atmosphere.",Mel Gibson,"Home, Woman, Children"
At a certain point I'm going to want to have a family.,Gwen Stefani,"Point, Want, Going"
"When you start about family, about lineage and ancestry, you are talking about every person on earth.",Alex Haley,"Start, Person, Earth"
"I grew up in a big family with a lot of kids around, and I definitely want to have children as well.",Heidi Klum,"Children, Well, Big"
I live quietly at home among my family and friends.,Antonio Tabucchi,"Home, Live, Friends"
Maybe there is no actual place called hell. Maybe hell is just having to listen to our grandparents breathe through their noses when they're eating sandwiches.,Jim Carrey,"Hell, Eating, Place"
Insanity runs in my family. It practically gallops.,Cary Grant,"Insanity, Runs, Practically"
The attempt to redefine the family as a purely voluntary arrangement grows out of the modern delusion that people can keep all their options open all the time.,Christopher Lasch,"Time, Keep, People"
I find the family the most mysterious and fascinating institution in the world.,Amos Oz,"World, Find, Mysterious"
"I realized my family was funny, because nobody ever wanted to leave our house.",Anthony Anderson,"Funny, Nobody, House"
I don't think anyone has a normal family.,Edward Furlong,"Normal, Think, Anyone"
I have a lot of very close girlfriends and sisters - I'm from an all female family. My father often quips that even the cat was neutered!,Shirley Manson,"Father, Cat, Girlfriends"
A man should never neglect his family for business.,Walt Disney,"Business, Man, Never"
"If I had no family, my wife and I would lead a much more romantic and nomadic existence.",David McCallum,"Romantic, Wife, Much"
The other night I ate at a real nice family restaurant. Every table had an argument going.,George Carlin,"Restaurant, Night, Argument"
"I'm not much of a family man. I'm just not that into it. I love kids, I adore them, but I don't want to live my life for them.",Sting,"Life, Love, Man"
"The great danger for family life, in the midst of any society whose idols are pleasure, comfort and independence, lies in the fact that people close their hearts and become selfish.",Pope John Paul II,"Life, Society, Great"
I grew up in a very religious family. I could read the Qu'ran easily at the age of five.,Akhmad Kadyrov,"Age, Five, Up"
"Like all my family and class, I considered it a sign of weakness to show affection; to have been caught kissing my mother would have been a disgrace, and to have shown affection for my father would have been a disaster.",Agnes Smedley,"Disaster, Father, Mother"
"Feelings of worth can flourish only in an atmosphere where individual differences are appreciated, mistakes are tolerated, communication is open, and rules are flexible - the kind of atmosphere that is found in a nurturing family.",Virginia Satir,"Communication, Differences, Feelings"
A home with a loving and loyal husband and wife is the supreme setting in which children can be reared in love and righteousness and in which the spiritual and physical needs of children can be met.,David A. Bednar,"Love, Home, Wife"
Little children are still the symbol of the eternal marriage between love and duty.,George Eliot,"Love, Marriage, Duty"
"I have these visions of myself being thirty, thirty-five, forty having a family.",Nastassja Kinski,"Myself, Forty, Being"
"I grew up in a family in which political issues were often discussed, and debated intensely.",Joseph Stiglitz,"Political, Political Issues, Up"
The family is the nucleus of civilization.,Will Durant,Civilization
Whatever else is unsure in this stinking dunghill of a world a mother's love is not.,James Joyce,"Love, Love Is, World"
Having family responsibilities and concerns just has to make you a more understanding person.,Sandra Day O'Connor,"Understanding, Person, Make"
"I don't know if I believe in marriage. I believe in family, love and children.",Penelope Cruz,"Love, Marriage, Believe"
I was born into the most remarkable and eccentric family I could possibly have hoped for.,Maureen O'Hara,"Born, I Was Born, Most"
The joke in our family is that we can cry reading the phone book.,Ron Reagan,"Cry, Phone, Reading"
I love my family.,Manute Bol,"Love, I Love"
I stay in tune with my family and God.,Regina King,"God, Stay, Tune"
You don't have to give birth to someone to have a family.,Sandra Bullock,"Someone, Birth, Give"
The left dismisses talk about the collapse of family life and talks instead about the emergence of the growing new diversity of family types.,Christopher Lasch,"Life, Diversity, New"
My family background was deeply Christian.,Abbe Pierre,"Christian, Background, Family Background"
The greatest thing in family life is to take a hint when a hint is intended-and not to take a hint when a hint isn't intended.,Robert Frost,"Life, Take, Greatest"
"He who is overly attached to his family members experiences fear and sorrow, for the root of all grief is attachment. Thus one should discard attachment to be happy.",Chanakya,"Fear, Happy, Grief"
"We went to church every Sunday. When I was a kid, the only time I sang was around my family.",Darius Rucker,"Time, Church, Only"
"If we abandon marriage, we abandon the family.",Michael Enzi,"Marriage, Abandon"
"Happy or unhappy, families are all mysterious. We have only to imagine how differently we would be described - and will be, after our deaths - by each of the family members who believe they know us.",Gloria Steinem,"Believe, Will, Know"
"I don't have to look up my family tree, because I know that I'm the sap.",Fred Allen,"Tree, Look, Know"
"Make a Goal Box, a chart of positive daily contact with a family when you are working with them.",Richard G. Scott,"Positive, Daily, Box"
"When I'm ready, I plan to adopt. I still believe in family.",LaToya Jackson,"Believe, Plan, Ready"
Our family life was certainly not intellectual.,Douglass North,"Life, Intellectual, Family Life"
Dignity is not negotiable. Dignity is the honor of the family.,Vartan Gregorian,"Honor, Dignity"
"It takes a lot of work to put together a marriage, to put together a family and a home.",Elizabeth Edwards,"Work, Home, Marriage"
"I love children and I get along with them great. It's just that I believe if you're going to be a parent, there has to be something inside you that says, 'I want a family.' I don't feel that sense of urgency.",George Clooney,"Love, Great, Believe"
"As a general thing, when a woman wears the pants in a family, she has a good right to them.",Josh Billings,"Good, Woman, Right"
"When you have a godly husband, a godly wife, children who respect their parents and who are loved by their parents, who provide for those children their physical and spiritual and material needs, lovingly, you have the ideal unit.",Jerry Falwell,"Respect, Wife, Parents"
"Family life itself, that safest, most traditional, most approved of female choices, is not a sanctuary: It is, perpetually, a dangerous place.",Margaret Drabble,"Life, Choices, Dangerous"
My kids give me the balance to live right.,Celine Dion,"Me, Balance, Live"
"I am the family face; flesh perishes, I live on.",Thomas Hardy,"Face, I Am, Live"
First and foremost comes my family and my life with Brad. We have so much joy in raising our children and teaching them about the world that nothing really compares to that.,Angelina Jolie,"Life, World, Joy"
I never did quite fit the glamour mode. It is life with my husband and family that is my high now.,Patty Duke,"Life, Never, Glamour"
"There are things that you cannot talk to your mother and father about, there are things that you cannot talk to your children about.",Shirley Knight,"Your, Father, Mother And Father"
"Also, my mom and family are very important to me and I know that this is not expected.",Christina Milian,"Mom, Me, Important"
"For all of those willing to help me start a family, I am flattered. I will let you know when I need your help.",Paula Abdul,"Your, I Am, Me"
God did not intend the human family to be wafted to heaven on flowery beds of ease.,Frank Knox,"God, Heaven, Human"
"The children have been a wonderful gift to me, and I'm thankful to have once again seen our world through their eyes. They restore my faith in the family's future.",Jackie Kennedy,"Future, Faith, Thankful"
"When I was younger, my family would go camping and fishing on our ranches. My dad loves being around all kinds of animals. He's the one who got me to be a really big animal lover.",Paris Hilton,"Dad, Fishing, Me"
What must it be like for a little boy to read that daddy never loved mummy?,Princess Diana,"Never, Boy, Loved"
"If one is desperate for love, I suggest looking at one's friends and family and see if love is all around. If not, get a new set of friends, a new family.",Jasmine Guy,"Love, Love Is, New"
"It's not that our family has no taste, it's just that our family's taste is inconsistent.",Dave Eggers,"Taste, Just, Our"
"Dad kept us out of school, but school comes and goes. Family is forever.",Charlie Sheen,"Dad, School, Forever"
Parents need all the help they can get. The strongest as well as the most fragile family requires a vital network of social supports.,Bernice Weissbourd,"Parents, Help, Well"
"I am tortured when I am away from my family, from my children. I am horribly guilt-ridden.",Jessica Lange,"I Am, Children, Away"
"The most difficult is the first family, to bring someone out of the world.",Richard G. Scott,"World, Difficult, First"
A woman can plan when to have her family and how to support a family.,Kathleen Turner,"Woman, Support, Plan"
It's very strange that most people don't care if their knowledge of their family history only goes back three generations.,Douglas Coupland,"Knowledge, History, Care"
We'll sort of get over the marriage first and then maybe look at the kids. But obviously we want a family so we'll have to start thinking about that.,Prince William,"Marriage, Thinking, Look"
I would rather start a family than finish one.,Don Marquis,"Start, Finish, Rather"
America cannot continue to lead the family of nations around the world if we suffer the collapse of the family here at home.,Mitt Romney,"Home, World, America"
"All of us grow up in particular realities - a home, family, a clan, a small town, a neighborhood. Depending upon how we're brought up, we are either deeply aware of the particular reading of reality into which we are born, or we are peripherally aware of it.",Chaim Potok,"Home, Reality, Grow"
"Happy is said to be the family which can eat onions together. They are, for the time being, separate, from the world, and have a harmony of aspiration.",Charles Dudley Warner,"Time, Together, World"
I have a family to support. And I'm not always going to be doing exactly what I want to do.,Patrick Warburton,"Always, Doing, Support"
It is extraordinary that when you are acquainted with a whole family you can forget about them.,Gertrude Stein,"Extraordinary, Forget, Them"
We love to be with our family and friends and I can tell you that lots of eating will be involved.,Julia Barr,"Love, Will, Eating"
The one thing that kept our family together was the music. The only thing that our family would share emotionally was to have our dad cry over something the kids did with music.,Dennis Wilson,"Music, Dad, Together"
"When I remember my family, I always remember their backs. They were always indignantly leaving places.",John Cheever,"Always, Remember, Places"
"I come from that society and there is a common thread, specifically family values - the idea that you do anything for your family, and the unconditional love for one's children.",Ednita Nazario,"Love, Society, Your"
"My life comes down to three moments: the death of my father, meeting my husband, and the birth of my daughter. Everything I did previous to that just doesn't seem to add up to very much.",Gwyneth Paltrow,"Life, Death, My Life"
"I love all my fam. I have quite possibly the best dad, mom, and sister in the world.",Ryan Eggold,"Love, Best, Mom"
My family is more important than my party.,Zell Miller,"Important, More, Than"
I would love a family. I'm at the age where the wish for a child gets stronger. But who knows.,Cameron Diaz,"Love, Age, Wish"
My whole damn family was nice. I don't think I've imagined it. It's true. Maybe it has to do with being brought up as Christian Scientists. Half of my relatives were Readers or Practitioners in the church.,Henry Fonda,"True, Church, Damn"
"Both within the family and without, our sisters hold up our mirrors: our images of who we are and of who we can dare to be.",Elizabeth Fishel,"Dare, Who, Hold"
"Knowledge is power. Information is liberating. Education is the premise of progress, in every society, in every family.",Kofi Annan,"Education, Knowledge, Power"
It's all about quality of life and finding a happy balance between work and friends and family.,Philip Green,"Life, Work, Quality"
"Positive feelings come from being honest about yourself and accepting your personality, and physical characteristics, warts and all; and, from belonging to a family that accepts you without question.",Willard Scott,"Positive, Personality, Your"
"Apparently, one in five people in the world are Chinese. And there are five people in my family, so it must be one of them. It's either my mum or my dad. Or my older brother, Colin. Or my younger brother, Ho-Chan-Chu. But I think it's Colin.",Tim Vine,"Dad, World, People"
I believe that the greatest gift you can give your family and the world is a healthy you.,Joyce Meyer,"Health, Your, Believe"
I've been through a lot of things in my personal and family life. That turned me into a fighter. I always strive to be the best I possibly can.,Hope Solo,"Life, Best, Always"
"God has already done everything He's going to do. The ball is now in your court. If you want success, if you want wisdom, if you want to be prosperous and healthy, you're going to have to do more than meditate and believe; you must boldly declare words of faith and victory over yourself and your family.",Joel Osteen,"Wisdom, Success, Faith"
As a child my family's menu consisted of two choices: take it or leave it.,Buddy Hackett,"Funny, Choices, Menu"
My happiest moments are when I'm with my family and when I go to the park at school with my friends.,Jacob Tremblay,"School, Go, Park"
"So much of what is best in us is bound up in our love of family, that it remains the measure of our stability because it measures our sense of loyalty. All other pacts of love or fear derive from it and are modeled upon it.",Haniel Long,"Love, Best, Fear"
"Make space in your life for the things that matter, for family and friends, love and generosity, fun and joy. Without this, you will burn out in mid-career and wonder where your life went.",Jonathan Sacks,"Life, Love, Space"
"I am very proud of my mom and consider her the most courageous woman I know. With perseverance, sacrifice and hard work, she raised a family of Olympic athletes and gave us the tools and the spirit to succeed. That is something that my brothers and I will always be thankful for.",Diana Lopez,"Work, Thankful, Mom"
"You can't control where you were born, the family you were born into, what you look like; you can't control any of those circumstances. The only thing you can control is how you react.",Aisha Tyler,"Control, Look, React"
"God has blessed me with an amazing family, friends and work colleagues that have been my joy, my support, and my sanity. I don't know what I'd do without them.",Josie Loren,"Work, God, Amazing"
"Happiness is having a large, loving, caring, close-knit family in another city.",George Burns,"Funny, Happiness, City"
Nothing is better than going home to family and eating good food and relaxing.,Irina Shayk,"Good, Home, Food"
"My first son Tony was born when I was only eighteen. I was a still a kid; I wasn't ready to be a dad, so he was put up for adoption and went off to live with a family that could care for him.",Kevin Frazier,"Dad, Care, Son"
"I'm so lucky to have such a great family. I respect them so much professionally, and they've been unconditionally supportive in the choices that I've made. It's been very good having them on my side.",Jack Huston,"Good, Respect, Great"
"Family always gonna be there. The material things, they come and go.",Romeo Miller,"Always, Material Things, Come And Go"
"Peace is the beauty of life. It is sunshine. It is the smile of a child, the love of a mother, the joy of a father, the togetherness of a family. It is the advancement of man, the victory of a just cause, the triumph of truth.",Menachem Begin,"Life, Love, Smile"
"I was born into a Christian family and brought up in a Lutheran church. My faith has been the center point of my life, really, since I was a child, but at 16 years of age, I fully surrendered my life over to Christ. At that point, as a teenager, I began to grasp the concept of Christ's true love and forgiveness.",Michele Bachmann,"Life, Love, Faith"
"Me and my girlfriend don't have any family in Ipswich, so we were thinking of what we could do to fill our time on Christmas Day. We thought about feeding the homeless and we phoned up the church that we eventually went to and asked if we could help.",Tyrone Mings,"Time, Christmas, Day"
"I'm half Telugu. My mom is Telugu and dad, a Maharashtrian. I was brought up in Gwalior. I was exposed to English, Hindi, and Marathi. I heard my mom speak to her family in Telugu, so I got the hang of it.",Harshvardhan Rane,"Mom, Dad, Speak"
"I have learned so many things from my mother about the right upbringing, the right values, value for money, value for elders, for family members. I think these things only a parent can teach you.",Karisma Kapoor,"Money, Value, I Have Learned"
"I'm very pleased to be part of the XCOR team and look forward to working with friends and colleagues on many of the exciting development efforts at XCOR, including the family of Lynx vehicles.",Brian Binnie,"Colleagues, Look, Development"
Soup is a lot like a family. Each ingredient enhances the others; each batch has its own characteristics; and it needs time to simmer to reach full flavor.,Marge Kennedy,"Time, Own, Soup"
"My parents are very hard working people who did everything they could for their children. I have two brothers and they worked dog hard to give us an education and provide us with the most comfortable life possible. My dad provided for his family daily. So, yes, that is definitely in my DNA.",David Oyelowo,"Life, Education, Dad"
"I've had my heart broken in a lot of different ways a lot of different times by different people - whether it be a family member, a girlfriend, a friend, just all types of relying on people, making yourself vulnerable to people.",Lil Peep,"Heart, Yourself, People"
The memories we make with our family is everything.,Candace Cameron Bure,"Memories, Everything, Make"
"I think that life is difficult. People have challenges. Family members get sick, people get older, you don't always get the job or the promotion that you want. You have conflicts in your life. And really, life is about your resilience and your ability to go through your life and all of the ups and downs with a positive attitude.",Jennifer Hyman,"Positive, Life, Attitude"
"Any problem, big or small, within a family, always seems to start with bad communication. Someone isn't listening.",Emma Thompson,"Communication, Always, Start"
"Home is where your family is. Wherever you are, it's about the people you're surrounded by, not necessarily where you lay your head.",Jenji Kohan,"Home, Your, People"
"I am blessed to have so many great things in my life - family, friends and God. All will be in my thoughts daily.",Lil' Kim,"Life, God, Great"
"My parents, my family, that's the biggest inspiration in my life. I've been in a lot of dark spots in my life, and if it wasn't for them, I wouldn't be able to get out of it, but they are who they are. They followed me. They yelled at me. They screamed at me. They loved me.",J. R. Smith,"Life, Parents, Me"
Cherish your human connections: your relationships with friends and family.,Joseph Brodsky,"Saint Patrick's Day, Your, Human"
"A real man loves his wife, and places his family as the most important thing in life. Nothing has brought me more peace and content in life than simply being a good husband and father.",Frank Abagnale,"Life, Good, Peace"
"The kitchen is the heart of every home, for the most part. It evokes memories of your family history.",Debi Mazar,"History, Home, Memories"
"A good life depends on the strength of our relationships with family, friends, neighbours, colleagues and strangers.",David Lammy,"Life, Good, Strength"
"The distance, being far away from your home, from your family, that's not easy. There are times when you say, 'Wow, what a fight, what a battle.'",Rodrigo Santoro,"Home, Your, Fight"
I've been so blessed to be part of a family that has dedicated its life to public service.,Jeb Bush,"Life, Service, Blessed"
"I enjoy celebrating Valentine's Day. It's a nice way to say you're thinking about your family, someone special, or dear friends.",Camila Alves,"Valentine's Day, Your, Day"
I am very happy and honored to be part of the Sony ATV family.,Maluma,"I Am, Happy, Honored"
"My mother - who's from Iowa - owns and runs her own day-care centre, while my father's a developer. And my musical influences, I think, came from my father's side of the family.",Keri Hilson,"Father, Own, Mother"
"At the end of the day, life is about being happy being who you are, and I feel like we are so blessed to have the support system and the best family to really just support each other no matter what we're going through.",Kim Kardashian,"Life, Best, Day"
"My father is Italian, and I never met my paternal grandparents. The family name was 'Caroselli' and it was changed in the mid '50s. I think they wanted to assimilate, which was pretty common, although I love the name 'Caroselli.'",Steve Carell,"Love, Father, Name"
"Social media websites are no longer performing an envisaged function of creating a positive communication link among friends, family and professionals. It is a veritable battleground, where insults fly from the human quiver, damaging lives, destroying self-esteem and a person's sense of self-worth.",Anthony Carmona,"Positive, Communication, Social Media"
"I love spending time with my friends and family. The simplest things in life give me the most pleasure: cooking a good meal, enjoying my friends.",Cindy Morgan,"Life, Love, Good"
"I am extraordinarily lucky, I was born in a family of strong moral values, and in my life I was able to do what I liked best: debuts, great theatres, but above all, inner and deep satisfaction.",Jose Carreras,"Life, Best, Great"
"We are very excited about welcoming a new member of the family, a daughter!",Michael Weatherly,"New, Daughter, Excited"
"Learn to enjoy every minute of your life. Be happy now. Don't wait for something outside of yourself to make you happy in the future. Think how really precious is the time you have to spend, whether it's at work or with your family. Every minute should be enjoyed and savored.",Earl Nightingale,"Life, Work, Future"
"We are one people with one family. We all live in the same house... and through books, through information, we must find a way to say to people that we must lay down the burden of hate. For hate is too heavy a burden to bear.",John Lewis,"Hate, Information, Way"
"I'm lucky to have a great support system in my friends and some of my family. If you have those people that you trust, go ahead and fall back into them and let them be your hammock and cocoon and let them embrace you.",JoJo,"Trust, Great, Your"
"I declare before you all that my whole life, whether it be long or short, shall be devoted to your service and the service of our great imperial family to which we all belong.",Queen Elizabeth II,"Life, Great, Your"
"It's really a testament to my parents, because I was active, curious and creative as a child, and my parents nurtured that. But I wouldn't say that I was a professional child actor at all. I was never the breadwinner of my family.",Sarah Gadon,"Parents, Curious, Never"
Every day I wake up and I lay in bed counting my blessings and saying my prayers for how fortunate I am to have great fans and health and family.,Luke Bryan,"Health, Great, Day"
"My family is everything. I am what I am thanks to my mother, my father, my brother, my sister... because they have given me everything. The education I have is thanks to them.",Ronaldinho,"Education, I Am, Me"
"No family gets rich from earning the minimum wage. In fact, the current minimum wage does not even lift a family out of poverty.",Jon Corzine,"Rich, Minimum Wage, Poverty"
Family and moral values are so central to everything that I am.,Marian Wright Edelman,"I Am, Everything, Values"
"Adopt responsibility for your own well-being, try to put your family together, try to serve your community, try to seek for eternal truth... That's the sort of thing that can ground you in your life, enough so that you can withstand the difficulty of life.",Jordan Peterson,"Life, Truth, Your"
"Think about what people are doing on Facebook today. They're keeping up with their friends and family, but they're also building an image and identity for themselves, which in a sense is their brand. They're connecting with the audience that they want to connect to. It's almost a disadvantage if you're not on it now.",Mark Zuckerberg,"Today, Identity, Doing"
I have the best roommates in the world! It creates a fun sense of family... and that's really important to me. Things can get so lonely without it.,Kristen Bell,"Best, World, Me"
I am truly blessed to have been a part of the MTV family for so long.,Rob Dyrdek,"Long, I Am, Blessed"
My mother's family raised grains and crops. My father's grew sugarcane and mangos. So I knew more about the basics of farming than of acting.,Margot Robbie,"Father, Mother, Acting"
"Life is full of confusion. Confusion of love, passion, and romance. Confusion of family and friends. Confusion with life itself. What path we take, what turns we make. How we roll our dice.",Matthew Underwood,"Life, Love, Path"
"In family relationships, 'love' is really spelled 't-i-m-e,' time. Taking time for each other is the key for harmony at home.",Dieter F. Uchtdorf,"Love, Time, Home"
"My family is my life, and everything else comes second as far as what's important to me.",Michael Imperioli,"Life, Me, My Life"
Everyone feels like family and I am back in the city that I love.,Chris Noth,"Love, City, I Am"
"Left-wing politicians take away your liberty in the name of children and of fighting poverty, while right-wing politicians do it in the name of family values and fighting drugs. Either way, government gets bigger and you become less free.",Harry Browne,"Government, Your, Free"
"Where would you be without friends? The people to pick you up when you need lifting? We come from homes far from perfect, so you end up almost parent and sibling to your friends - your own chosen family. There's nothing like a really loyal, dependable, good friend. Nothing.",Jennifer Aniston,"Friendship, Good, Your"
"We don't have the luxury of time. We spend more because of how we live, but it's important to be with our family and friends.",Sara Blakely,"Time, Important, Luxury"
"My parents came here from Colombia during a time of great instability there. Escaping a dire economic situation at home, they moved to New Jersey, where they had friends and family, seeking a better life, and then moved to Boston after I was born.",Diane Guerrero,"Life, Time, Home"
"I am fourth-generation deaf, which means everyone in my immediate family is deaf. So I grew up always having 100 percent accessibility to language and communication, which was wonderful and something so many deaf people don't have.",Shoshannah Stern,"Communication, Always, I Am"
"I have lots of friends, but I'm probably a terrible friend to all of them, even my family. I wouldn't be surprised if I found myself with no friends later on in life. My friends become my enemies.",Ariel Pink,"Life, Myself, No Friends"
"There is good in everything; it's just how you choose to look at it. Everything that's worth it has a price. For me to be a model - I had to leave my family. Do you think I liked that? No! There are sacrifices. Life is meant to be a challenge, because challenges are what make you grow.",Gisele Bundchen,"Life, Good, Challenges"
I grew up with an incredibly loving and supportive family that gave me the impression there were a lot of options for me out there.,Esperanza Spalding,"Me, Loving, Impression"
"My family comes from Panama, and I grew up in a single parent household with my mother, who barely spoke English. She couldn't get a good job, yet there were four of us for her to raise.",Bobby Lashley,"Good, Mother, Job"
I looked up my family tree and found out I was the sap.,Rodney Dangerfield,"Funny, Tree, Up"
"I was born in a poor family, a lower middle class family. My father was a clerk in the forest department. I was very bad at studies. I was not very good at sports, also.",Anupam Kher,"Good, Sports, Father"
I'm surrounded by great friends and family. I don't know what I would do without them.,Emma Roberts,"Great, Know, Friends And Family"
It is important for me to carve out time in my schedule to spend quality time with my family.,Belinda Johnson,"Time, Quality, Me"
"I have a wonderful shelter, which is my family. I have a wonderful relationship with my brother and sister; this makes me feel that I know always where I belong.",Jose Carreras,"Relationship, Always, Me"
"My favorite room in the house is my kitchen. It's definitely the heart and soul of our home. It's where we gather in the morning as a family to start the day, and it's where we wind down at night over supper.",Kimberly Schlapman,"Morning, Home, Heart"
"I had a birthday party with my family and friends at a house, and Chipotle catered. It was beautiful.",Ansel Elgort,"Birthday, Beautiful, House"
"The family, that dear octopus from whose tentacles we never quite escape, nor in our innermost hearts never quite wish to.",Dodie Smith,"Escape, Wish, Never"
