title,author,tags
"For the longest time, you just sound like a broken record, but you have to be consistent when teaching kids.",Heidi Klum,"Time, Broken, Sound"
"Every bit of me is devoted to love and art. And I aspire to try to be a teacher to my young fans who feel just like I felt when I was younger. I just felt like a freak. I guess what I'm trying to say is I'm trying to liberate them, I want to free them of their fears and make them feel that they can make their own space in the world.",Lady Gaga,"Love, Art, Space"
I had a terrible education. I attended a school for emotionally disturbed teachers.,Woody Allen,"Education, School, Teachers"
"A hallmark of the Latino community is to help one another, if students are interested in a way to give back and help their communities, becoming a teacher is probably one of the very best ways of doing that.",Ellen Ochoa,"Best, Community, Doing"
A true teacher defends his students against his own personal influences.,Amos Bronson Alcott,"True, Own, Personal"
"The smarter the journalists are, the better off society is. For to a degree, people read the press to inform themselves - and the better the teacher, the better the student body.",Warren Buffett,"Society, Body, Better"
"A teacher should have maximal authority, and minimal power.",Thomas Szasz,"Power, Authority, Should"
"Nearly everyone I met, worked with, or read about was my teacher, one way or another.",Loretta Young,"Way, Everyone, About"
"The doctrine of the Kingdom of Heaven, which was the main teaching of Jesus, is certainly one of the most revolutionary doctrines that ever stirred and changed human thought.",H. G. Wells,"Heaven, Human, Kingdom"
I do not believe there is a problem in this country or the world today which could not be settled if approached through the teaching of the Sermon on the Mount.,Harry S Truman,"Today, Believe, World"
I'm lucky I had some teachers who saw something in me.,Ann Bancroft,"Me, Teachers, Lucky"
"The best CEOs I know are teachers, and at the core of what they teach is strategy.",Michael Porter,"Best, Know, Strategy"
"Teaching is the only major occupation of man for which we have not yet developed tools that make an average person capable of competence and performance. In teaching we rely on the 'naturals', the ones who somehow know how to teach.",Peter Drucker,"Man, Know, Person"
"I wanted to be a teacher, but I was a lousy student, one of the slowest readers. It was a tremendous struggle. But I'm lucky I had some teachers who saw something in me.",Ann Bancroft,"Struggle, Me, Teachers"
Excellence is a better teacher than mediocrity. The lessons of the ordinary are everywhere. Truly profound and original insights are to be found only in studying the exemplary.,Warren Bennis,"Better, Excellence, Mediocrity"
That is the difference between good teachers and great teachers: good teachers make the best of a pupil's means; great teachers foresee a pupil's ends.,Maria Callas,"Best, Good, Great"
"If you are giving a graduate course you don't try to impress the students with oratory, you try to challenge them, get them to question you.",Noam Chomsky,"Try, Challenge, Impress"
"When we become a really mature, grown-up, wise society, we will put teachers at the center of the community, where they belong. We don't honor them enough, we don't pay them enough.",Charles Kuralt,"Society, Wise, Community"
"As they work hard for our children, America's teachers often reach into their own pockets to make sure they have the best classroom supplies. I feel strongly that the federal government should help make up for their personal financial burden.",John Warner,"Work, Best, Government"
We should not run away from religious teachings. We should run to them.,James Carville,"Away, Should, Them"
I had a ninth grade teacher who told me I was much smarter and much better than I was allowing myself to be.,Scott Hamilton,"Myself, Better, Me"
Some of my high school teachers did remind me that I had an excellent imagination when it came to making up excuses.,David E. Kelley,"Imagination, Me, School"
What a blind person needs is not a teacher but another self.,Helen Keller,"Blind, Person, Self"
I would suggest that teachers show their students concrete examples of the negative effects of the actions that gangsta rappers glorify.,Kareem Abdul-Jabbar,"Negative, Teachers, Concrete"
"When I am able to resist the temptation to judge others, I can see them as teachers of forgiveness in my life, reminding me that I can only have peace of mind when I forgive rather than judge.",Gerald Jampolsky,"Life, Forgiveness, Peace"
"After all manner of professors have done their best for us, the place we are to get knowledge is in books. The true university of these days is a collection of books.",Albert Camus,"Best, Knowledge, Done"
"I tried to stir the imagination and enthusiasms of students to take risks, to do what they were most afraid of doing, to widen their horizons of action.",James Broughton,"Imagination, Risks, Doing"
Advice is sometimes transmitted more successfully through a joke than grave teaching.,Baltasar Gracian,"Advice, Sometimes, Through"
Let's reintroduce corporal punishment in the schools - and use it on the teachers.,P. J. O'Rourke,"Punishment, Teachers, Use"
A teacher must believe in the value and interest of his subject as a doctor believes in health.,Gilbert Highet,"Health, Doctor, Value"
"I have an education degree from the University of Minnesota, and I was a teacher for about a minute.",Loni Anderson,"Education, University, Degree"
Americanism demands loyalty to the teacher and respect for his lesson.,Bainbridge Colby,"Respect, Loyalty, Lesson"
"A retired teacher paid $62,000 towards her pension and nothing, yes nothing, for full family medical, dental and vision coverage over her entire career. What will we pay her? $1.4 million in pension benefits and another $215,000 in health care benefit premiums over her lifetime.",Chris Christie,"Health, Family, Medical"
"We know the parental support, community support, makes a difference. It's not just the metrics of testing and putting pressure on the schools and on the teachers.",Donna Shalala,"Community, Pressure, Support"
A teacher who is not dogmatic is simply a teacher who is not teaching.,Gilbert K. Chesterton,"Who, Simply, Teaching"
"My attitude toward graduate students was different, I must say. I used graduate students as colleagues: I gave them the best problems to work on, and I encouraged them.",Frank Press,"Attitude, Work, Best"
"In America the schools have become too permissive, the kids now are controlling the schools, the tail is wagging the dog. We've got to make a change there and get it back to where the teachers have control of the classrooms.",Chuck Norris,"Change, Control, America"
Students rarely disappoint teachers who assure them in advance that they are doomed to failure.,Sidney Hook,"Failure, Teachers, Who"
"I never had to learn English, French and German because I was brought up as all three languages. I had a private French teacher before I even went to school. That helped a lot.",Karl Lagerfeld,"School, Never, Three"
"Study how water flows in a valley stream, smoothly and freely between the rocks. Also learn from holy books and wise people. Everything - even mountains, rivers, plants and trees - should be your teacher.",Morihei Ueshiba,"Wise, Your, Water"
"There is no teacher, living or past, who can give us the actual understanding of Truth. A teacher can only put our feet upon the path and point the way. That is all. It is wholly dependent on the individual to make his way to Truth.",Paul Twitchell,"Truth, Path, Past"
Success is a lousy teacher. It seduces smart people into thinking they can't lose.,Bill Gates,"Success, Smart, Lose"
"Teaching is a very noble profession that shapes the character, caliber, and future of an individual. If the people remember me as a good teacher, that will be the biggest honour for me.",A. P. J. Abdul Kalam,"Future, Good, Character"
"Let us remember: One book, one pen, one child, and one teacher can change the world.",Malala Yousafzai,"Inspirational, Change, World"
"The greatest sign of success for a teacher... is to be able to say, 'The children are now working as if I did not exist.'",Maria Montessori,"Success, Children, Exist"
"Experience is a hard teacher because she gives the test first, the lesson afterward.",Vernon Law,"Experience, First, Test"
"Success is not a good teacher, failure makes you humble.",Shah Rukh Khan,"Success, Good, Failure"
"Time is a great teacher, but unfortunately it kills all its pupils.",Hector Berlioz,"Time, Great, Unfortunately"
"It's the teacher that makes the difference, not the classroom.",Michael Morpurgo,"Classroom, Difference, Makes"
A garden is a grand teacher. It teaches patience and careful watchfulness; it teaches industry and thrift; above all it teaches entire trust.,Gertrude Jekyll,"Patience, Trust, Gardening"
"Technology is just a tool. In terms of getting the kids working together and motivating them, the teacher is the most important.",Bill Gates,"Technology, Together, Important"
"Of all the hard jobs around, one of the hardest is being a good teacher.",Maggie Gallagher,"Good, Good Teacher, Hard"
The mediocre teacher tells. The good teacher explains. The superior teacher demonstrates. The great teacher inspires.,William Arthur Ward,"Good, Great, Good Teacher"
Experience is a great teacher.,John Legend,"Experience, Great, Great Teacher"
So a good teacher always makes you do something a little bit more than you thought that you could do.,John B. Goodenough,"Good, Always, Good Teacher"
"Experience is the best teacher of all. And for that, there are no guarantees that one will become an artist. Only the journey matters.",Harry Callahan,"Best, Experience, Journey"
"The duties of a teacher are neither few nor small, but they elevate the mind and give energy to the character.",Dorothea Dix,"Character, Mind, Energy"
"I had a speech class in elementary school. And you know how teachers, when a kid is struggling to pronounce a word, used to lead him and say, 'Johnny, sounds like... ? Johnny, sounds like... ?' I said out loud, 'Sounds like Johnny can't read.' Teacher told me to leave the room.",Shannon Sharpe,"Me, Know, School"
A child's first teacher is its mother.,Peng Liyuan,"Mother, First, Child"
"Failure should be our teacher, not our undertaker. Failure is delay, not defeat. It is a temporary detour, not a dead end. Failure is something we can avoid only by saying nothing, doing nothing, and being nothing.",Denis Waitley,"Failure, Doing, Nothing"
"My brother's my teacher, my mentor, and we both learnt all the acting basics from our father.",Jeff Bridges,"Father, Acting, Brother"
"History is the only true teacher, the revolution the best school for the proletariat.",Rosa Luxemburg,"Best, History, True"
My father was my teacher. But most importantly he was a great dad.,Beau Bridges,"Great, Dad, Father"
"Everyone who remembers his own education remembers teachers, not methods and techniques. The teacher is the heart of the educational system.",Sidney Hook,"Education, Heart, Own"
The teacher who is indeed wise does not bid you to enter the house of his wisdom but rather leads you to the threshold of your mind.,Khalil Gibran,"Wisdom, Wise, Your"
Whenever people ask me: 'Why didn't you get up when the bus driver asked you?' I say it felt as though Harriet Tubman's hands were pushing me down on one shoulder and Sojourner Truth's hands were pushing me down on the other shoulder. I felt inspired by these women because my teacher taught us about them in so much detail.,Claudette Colvin,"Women, Truth, Me"
"If you improve a teacher's self-esteem, confidence, communication skills or stress levels, you improve that teacher's overall effectiveness across the curriculum.",Elaine MacDonald,"Communication, Confidence, Stress"
"Mama was my greatest teacher, a teacher of compassion, love and fearlessness. If love is sweet as a flower, then my mother is that sweet flower of love.",Stevie Wonder,"Love, Mother's Day, Love Is"
"As a teacher I realize that what one learns in school doesn't serve for very much at all, that the only thing one can really learn is self-understanding, and this is something that can't be taught.",Laura Esquivel,"School, Much, Realize"
Any good teacher knows how important it is to connect with students and understand our culture.,Adora Svitak,"Good, Culture, Good Teacher"
Every marriage tends to consist of an aristocrat and a peasant. Of a teacher and a learner.,John Updike,"Marriage, Peasant, Every"
"Prior to being allowed to enter the profession, prospective teachers should be asked to talk with a group of friendly students for at least half an hour and be able to engage them in an interesting conversation about any subject the prospective teacher wants to talk about.",William Glasser,"Conversation, Group, Talk"
"I believe in God - not in a Catholic God; there is no Catholic God. There is God, and I believe in Jesus Christ, his incarnation. Jesus is my teacher and my pastor, but God, the Father, Abba, is the light and the Creator. This is my Being.",Pope Francis,"God, Light, Believe"
"In the practice of tolerance, one's enemy is the best teacher.",Dalai Lama,"Best, Practice, Tolerance"
Experience is the teacher of all things.,Julius Caesar,"Experience, Things, All Things"
"'Expect nothing and hope for the best' is my mantra. A drama teacher called Joseph Blatchley told me that, and it's the best advice I've had. If you keep an open mind and don't expect too much, then you won't be disappointed.",Michelle Dockery,"Best, Hope, Mind"
"I am a teacher, and I am proud of it. At Cornell University I have taught primarily undergraduates, and indeed almost every year since 1966 have taught first-year general chemistry.",Roald Hoffmann,"I Am, Proud, Chemistry"
"In math, you could get 100 percent. It was very fair. That's what I liked about math. You could figure it out, and the teacher couldn't have a stupid opinion about it.",Norm MacDonald,"Stupid, Opinion, Fair"
"There is no recipe to be a great teacher, that's what is unique about them.",Robert Sternberg,"Great, Unique, Recipe"
A good teacher must be able to put himself in the place of those who find learning hard.,Eliphas Levi,"Good, Learning, Good Teacher"
"If a country is to be corruption free and become a nation of beautiful minds, I strongly feel there are three key societal members who can make a difference. They are the father, the mother and the teacher.",A. P. J. Abdul Kalam,"Family, Beautiful, Corruption"
I'm a good teacher and am great at observation and picking out what's wrong and fixing it.,Abby Lee Miller,"Good, Great, Good Teacher"
"My siblings, along with my parents Chris and Kath, are the reason that I am successful. Whether I wanted to become an elementary school teacher, enter and win Alternative Miss Ireland, enroll to do a Ph.D., or visit the White House to speak about fashion and disability, they supported me.",Sinead Burke,"Parents, Win, I Am"
"It's good to have a good teacher, but you always need a pretty good student.",Grigor Dimitrov,"Good, Always, Good Teacher"
"But the fact is, no matter how good the teacher, how small the class, how focused on quality education the school may be none of this matters if we ignore the individual needs of our students.",Roy Barnes,"Education, Good, Quality"
"My happiest memory of childhood was my first birthday in reform school. This teacher took an interest in me. In fact, he gave me the first birthday presents I ever got: a box of Cracker Jacks and a can of ABC shoe polish.",Flip Wilson,"Birthday, Childhood, Me"
"Sports are such a great teacher. I think of everything they've taught me: camaraderie, humility, how to resolve differences.",Kobe Bryant,"Sports, Great, Humility"
"Come forth into the light of things, let nature be your teacher.",William Wordsworth,"Nature, Light, Your"
"Achievers have an enabling attitude, realism, and a conviction that they themselves were the laboratory of innovation. Their ability to change themselves is central to their success. They have learned to conserve their energy by minimizing the time spent in regret or complaint. Every event is a lesson to them, every person a teacher.",Marilyn Ferguson,"Attitude, Success, Change"
"What is the benefit of fasting in our body while filling our souls with innumerable evils? He who does not play at dice, but spends his leisure otherwise, what nonsense does he not utter? What absurdities does he not listen to? Leisure without the fear of God is, for those who do not know how to use time, the teacher of wickedness.",Saint Basil,"God, Time, Fear"
"I went to a school called Tring Park School for the Performing Arts. I went because initially I was very naughty, and my mom thought if I was busy, I'd be better. And I didn't really do acting until later on in the school, with an amazing teacher. I left, went traveling, came back.",Daisy Ridley,"Amazing, Mom, Busy"
"The people I passed every morning as I walked up the school's steps were full of hate. They were white, but so was my teacher, who couldn't have been more different from them. She was one of the most loving people I had ever known.",Ruby Bridges,"Morning, Hate, White"
"When I left school - or, rather, when I was expelled from school for hitting a kid who had disrespected a teacher - I had nothing, with nowhere to go. Where I'm from, it really means that. Now my family are millionaires. I never dreamed this would be possible.",Tony Bellew,"Family, Nothing, Possible"
"Heroes represent the best of ourselves, respecting that we are human beings. A hero can be anyone from Gandhi to your classroom teacher, anyone who can show courage when faced with a problem. A hero is someone who is willing to help others in his or her best capacity.",Ricky Martin,"Best, Courage, Hero"
"I am a teacher. It's how I define myself. A good teacher isn't someone who gives the answers out to their kids but is understanding of needs and challenges and gives tools to help other people succeed. That's the way I see myself, so whatever it is that I will do eventually after politics, it'll have to do a lot with teaching.",Justin Trudeau,"Politics, Good, Myself"
"Research shows that there is only half as much variation in student achievement between schools as there is among classrooms in the same school. If you want your child to get the best education possible, it is actually more important to get him assigned to a great teacher than to a great school.",Bill Gates,"Education, Best, Great"
"The fitness of the pupil is shown in his love for the acquisition of knowledge, his willingness to receive instruction, his reverence for learned and virtuous men, his attendance upon the teacher, and his execution of orders.",Dayananda Saraswati,"Love, Knowledge, Men"
"I call myself a teacher because they want me to call myself a teacher, but actually, what I'm doing is I'm studying.",Chick Corea,"Myself, Me, Doing"
"Now, what really makes a teacher is love for the human child; for it is love that transforms the social duty of the educator into the higher consciousness of a mission.",Maria Montessori,"Love, Duty, Mission"
"In third grade, my teacher asked me to read in front of the class. I was so touched because that really was the first acting I had ever done, just reading in front of the class. And I was so amazed with the fulfillment I got from being in front of people.",Cloris Leachman,"Done, Me, People"
"My dad was a football player - a soccer player - for Manchester United, and I loved playing football, but I also happened to be the guy in class who was pretty good at sight reading. My teacher gave me scripts, and I was very comfortable.",Ian McShane,"Good, Dad, Football"
"Every day, I would show up, and there were no kids, just me and my teacher in my classroom. Every day, I would be escorted by marshals past a mob of people protesting and boycotting the school. This went on for a whole year.",Ruby Bridges,"Day, Past, Me"
"If you become a teacher, by your pupils you'll be taught.",Oscar Hammerstein II,"Education, Your, Become"
Fear is not a good teacher. The lessons of fear are quickly forgotten.,Mary Catherine Bateson,"Good, Fear, Good Teacher"
"If you ask me about vocal technique, I don't know anything. I could never be a teacher. I just know what my teacher told me: 'Always sing with a full voice. When they tell you, less sound, more piano - no.'",Anna Netrebko,"Always, Voice, Me"
"For whatever reason, I didn't succumb to the stereotype that science wasn't for girls. I got encouragement from my parents. I never ran into a teacher or a counselor who told me that science was for boys. A lot of my friends did.",Sally Ride,"Science, Parents, Me"
"Teaching is a profession in which capacity building should occur at every stage of the career - novices working with accomplished colleagues, skillful teachers sharing their craft, and opportunities for teacher leadership.",Randi Weingarten,"Leadership, Colleagues, Sharing"
Experience is a good teacher.,Gina Haspel,"Good, Experience, Good Teacher"
"I was born to be a teacher, and I'll die a teacher.",Jacques Parizeau,"Die, Born, I Was Born"
"My father is a retired army captain and banking software salesman, and my mother is an English teacher.",Jim Parrack,"Father, Mother, Army"
"My mom was always my biggest teacher, my inspiration, my role model. My mom was just the most amazing person. She was like a bon vivant in that she just lived each day to the fullest. As soon as I became a vegetarian, she became a vegetarian.",Christie Brinkley,"Amazing, Mom, Always"
"My name is James Edward Franco. Ted is a nickname for Edward. That's what my parents called me. I also got 'Teddy Ruxpin' a lot. It just got to a point where I got sick of it, so when a teacher called out 'James Franco' my junior year of high school, I didn't correct her.",James Franco,"Parents, Me, Name"
"A father is a person who's around, participating in a child's life. He's a teacher who helps to guide and shape and mold that young person, someone for that young person to talk to, to share with, their ups and their downs, their fears and their concerns.",Michael Nutter,"Life, Father, Person"
"My teacher told me I'd never amount to anything. I left high school at 15, after one year. But my real teachers were all the people around me. And I was a good listener.",Curtis Mayfield,"Good, Me, People"
So what does a good teacher do? Create tension - but just the right amount.,Donald Norman,"Good, Good Teacher, Create"
"It doesn't matter if you want to be a teacher, an astronaut, or a reggaeton singer, you need to study.",Bad Bunny,"Matter, Need, Singer"
"My father was a teacher and my mother also worked in the school, so the family has a background in education.",Nick Cave,"Education, Family, Father"
"I never made it to the school choir because the music teacher didn't like my voice. I was pretty sad. But he was probably right; I did have a voice a bit like a goat, but my dad told me to never give up and to keep going, and it's paid off.",Shakira,"Sad, Music, Dad"
"Adversity is a great teacher, but this teacher makes us pay dearly for its instruction; and often the profit we derive, is not worth the price we paid.",Elizabeth Hardwick,"Great, Adversity, Price"
"Art owes its origin to Nature herself... this beautiful creation, the world, supplied the first model, while the original teacher was that divine intelligence which has not only made us superior to the other animals, but like God Himself, if I may venture to say it.",Giorgio Vasari,"Nature, God, Art"
I didn't have a teacher like Sister Mary Ignatius.,Christopher Durang,"Sister, Like, Mary"
"I wonder if liberal kids call liberal talk shows and ask how to get along in a conservative teacher's class? No. No. It doesn't happen, 'cause there's no thought of getting along.",Rush Limbaugh,"Conservative, Talk, Wonder"
I was a teacher once.,Nita Ambani,Once
"When rap music needed to have a teacher, I became it.",KRS-One,"Music, Rap Music, Rap"
"I think if I hadn't been a writer, I'd have been a teacher like my dad. He was a college professor, and one of my greatest regrets is that he passed away before I was able to prove to him that I wasn't going to be stuck working at Rax Roast Beef for the rest of my life!",Meg Cabot,"Life, Dad, Rest"
"I always wanted to be a teacher. I went to school to be a teacher. And I've always, you know, had this sort of romantic idea about it. But I'm worried about - I'm worried about education.",Tony Danza,"Education, Romantic, Always"
"I made video art for quite a long time, and I made this video covering myself in burgers and dancing to Major Lazer and doing covers of Britney Spears songs... I can't remember how I got there, but my teacher said he'd have to fail me because it had mild nudity.",Charli XCX,"Time, Art, Myself"
The single most important thing in a child's performance is the quality of the teacher. Making sure a child spends the maximum amount of time with inspirational teachers is the most important thing.,Michael Gove,"Inspirational, Time, Quality"
"I went to what can only be described as a slum school in Salford - rough and full of trainee punks - but I was very lucky in that I had one inspiring teacher, John Malone, who gave the whole class an interest in romantic poetry.",John Cooper Clarke,"Poetry, Romantic, School"
"I have always admired teachers because teaching, like the priesthood, medicine and writing, is a vocation. You don't become a teacher because you want wealth. It is the same with writing.",F. Sionil Jose,"Always, Wealth, Medicine"
