title,author,tags
"In the business world, everyone is paid in two coins: cash and experience. Take the experience first; the cash will come later.",Harold S. Geneen,"Experience, World, Will"
"The entrepreneur always searches for change, responds to it, and exploits it as an opportunity.",Peter Drucker,"Change, Always, Opportunity"
"An organization's ability to learn, and translate that learning into action rapidly, is the ultimate competitive advantage.",Jack Welch,"Learning, Organization, Action"
"Brand is just a perception, and perception will match reality over time. Sometimes it will be ahead, other times it will be behind. But brand is simply a collective impression some have about a product.",Elon Musk,"Time, Reality, Will"
Being good in business is the most fascinating kind of art. Making money is art and working is art and good business is the best art.,Andy Warhol,"Best, Good, Art"
The secret of business is to know something that nobody else knows.,Aristotle Onassis,"Know, Nobody, Secret"
We're all working together; that's the secret.,Sam Walton,"Together, Working Together, Secret"
The way to get things done is not to mind who gets the credit for doing them.,Benjamin Jowett,"Done, Mind, Doing"
Failure doesn't mean you are a failure it just means you haven't succeeded yet.,Robert H. Schuller,"Failure, Mean, Just"
I rate enthusiasm even above professional skill.,Edward Appleton,"Skill, Enthusiasm, Professional"
Great companies are built on great products.,Elon Musk,"Great, Products, Built"
People who don't take risks generally make about two big mistakes a year. People who do take risks generally make about two big mistakes a year.,Peter Drucker,"Risks, Mistakes, People"
The opportunity is often lost by deliberating.,Publilius Syrus,"Opportunity, Lost, Often"
Intellectual property has the shelf life of a banana.,Bill Gates,"Life, Banana, Intellectual"
Ask five economists and you'll get five different answers - six if one went to Harvard.,Edgar Fiedler,"Economists, Different, Harvard"
One of the tests of leadership is the ability to recognize a problem before it becomes an emergency.,Arnold H. Glasow,"Leadership, Ability, Emergency"
Business is a combination of war and sport.,Andre Maurois,"War, Combination, Sport"
The great leaders are like the best conductors - they reach beyond the notes to reach the magic in the players.,Blaine Lee,"Best, Great, Magic"
"When Henry Ford made cheap, reliable cars people said, 'Nah, what's wrong with a horse?' That was a huge bet he made, and it worked.",Elon Musk,"People, Cheap, Horse"
Just because something doesn't do what you planned it to do doesn't mean it's useless.,Thomas A. Edison,"Useless, Just Because, Planned"
Meetings are indispensable when you don't want to do anything.,John Kenneth Galbraith,"Meetings, Anything, Want"
If you don't understand the details of your business you are going to fail.,Jeff Bezos,"Your, Understand, Details"
Everyone is your best friend when you are successful. Make sure that the people that you surround yourself with are also the people that you are not afraid of failing with.,Paula Abdul,"Best, Your, Surround Yourself"
I want to put a ding in the universe.,Steve Jobs,"Universe, Want, Put"
Do more than is required. What is the distance between someone who achieves their goals consistently and those who spend their lives and careers merely following? The extra mile.,Gary Ryan Blair,"Goals, Distance, Someone"
The gambling known as business looks with austere disfavor upon the business known as gambling.,Ambrose Bierce,"Gambling, Looks, Known"
"There are two kinds of companies, those that work to try to charge more and those that work to charge less. We will be the second.",Jeff Bezos,"Work, Try, Will"
"Profit in business comes from repeat customers, customers that boast about your project or service, and that bring friends with them.",W. Edwards Deming,"Your, Service, Repeat"
"If you don't drive your business, you will be driven out of business.",B. C. Forbes,"Your, Drive, Will"
"The first responsibility of a leader is to define reality. The last is to say thank you. In between, the leader is a servant.",Max de Pree,"Responsibility, Reality, First"
"Sometimes when you innovate, you make mistakes. It is best to admit them quickly, and get on with improving your other innovations.",Steve Jobs,"Best, Your, Mistakes"
"If you listen to your fears, you will die never knowing what a great person you might have been.",Robert H. Schuller,"Great, Your, Die"
"If you want to kill any idea in the world, get a committee working on it.",Charles Kettering,"World, Committee, Want"
"Don't let your ego get too close to your position, so that if your position gets shot down, your ego doesn't go with it.",Colin Powell,"Your, Ego, Down"
I believe you have to be willing to be misunderstood if you're going to innovate.,Jeff Bezos,"Believe, I Believe, Misunderstood"
"Anyone who has lost track of time when using a computer knows the propensity to dream, the urge to make dreams come true and the tendency to miss lunch.",Tim Berners-Lee,"Dreams, Time, Lunch"
"Hell, there are no rules here - we're trying to accomplish something.",Thomas A. Edison,"Hell, Rules, Trying"
"The problem is that at a lot of big companies, process becomes a substitute for thinking. You're encouraged to behave like a little gear in a complex machine. Frankly, it allows you to keep people who aren't that smart, who aren't that creative.",Elon Musk,"Smart, Thinking, Process"
I buy when other people are selling.,J. Paul Getty,"People, Buy, Selling"
"The fastest way to succeed is to look as if you're playing by somebody else's rules, while quietly playing by your own.",Michael Korda,"Your, Look, Way"
"And while the law of competition may be sometimes hard for the individual, it is best for the race, because it ensures the survival of the fittest in every department.",Andrew Carnegie,"Best, Competition, Law"
Carpe per diem - seize the check.,Robin Williams,"Check, Seize, Per"
My son is now an 'entrepreneur.' That's what you're called when you don't have a job.,Ted Turner,"Son, Job, Now"
"I hope we shall crush in its birth the aristocracy of our monied corporations which dare already to challenge our government to a trial by strength, and bid defiance to the laws of our country.",Thomas Jefferson,"Hope, Strength, Government"
"Test fast, fail fast, adjust fast.",Tom Peters,"Fast, Test, Adjust"
"Everyone has an invisible sign hanging from their neck saying, 'Make me feel important.' Never forget this message when working with people.",Mary Kay Ash,"Me, Never Forget, Important"
Effort only fully releases its reward after a person refuses to quit.,Napoleon Hill,"Effort, Reward, Person"
Web users ultimately want to get at data quickly and easily. They don't care as much about attractive sites and pretty design.,Tim Berners-Lee,"Design, Care, Attractive"
Informed decision-making comes from a long tradition of guessing and then blaming others for inadequate results.,Scott Adams,"Long, Tradition, Others"
"I don't create companies for the sake of creating companies, but to get things done.",Elon Musk,"Done, Create, Things"
Our favorite holding period is forever.,Warren Buffett,"Forever, Favorite, Our"
The superior man understands what is right; the inferior man understands what will sell.,Confucius,"Man, Will, Right"
When times are bad is when the real entrepreneurs emerge.,Robert Kiyosaki,"Bad, Real, Emerge"
Rank does not confer privilege or give power. It imposes responsibility.,Peter Drucker,"Power, Responsibility, Privilege"
A business that makes nothing but money is a poor business.,Henry Ford,"Money, Nothing, Poor"
"Not for nothing is their motto TGIF - 'Thank God It's Friday.' They live for the weekends, when they can go do what they really want to do.",Richard Nelson Bolles,"God, Thank God, Nothing"
"If you have to forecast, forecast often.",Edgar Fiedler,"Forecast, Often, You"
"The genius of a good leader is to leave behind him a situation which common sense, without the grace of genius, can deal with successfully.",Walter Lippmann,"Good, Grace, Situation"
Our business is infested with idiots who try to impress by using pretentious jargon.,David Ogilvy,"Try, Idiots, Impress"
Nothing so conclusively proves a man's ability to lead others as what he does from day to day to lead himself.,Thomas J. Watson,"Man, Day, Nothing"
"Every few seconds it changes - up an eighth, down an eighth - it's like playing a slot machine. I lose $20 million, I gain $20 million.",Ted Turner,"Lose, Down, Machine"
"Inside every working anarchy, there's an Old Boy Network.",Mitch Kapor,"Boy, Old, Inside"
"If being the biggest company was a guarantee of success, we'd all be using IBM computers and driving GM cars.",James Surowiecki,"Success, Computers, Company"
"The man who will use his skill and constructive imagination to see how much he can give for a dollar, instead of how little he can give for a dollar, is bound to succeed.",Henry Ford,"Imagination, Man, Skill"
Definition of Statistics: The science of producing unreliable facts from reliable figures.,Evan Esar,"Science, Facts, Statistics"
Sales are contingent upon the attitude of the salesman - not the attitude of the prospect.,W. Clement Stone,"Attitude, Salesman, Prospect"
"Industry is fortune's right hand, and frugality its left.",John Ray,"Fortune, Right, Industry"
"So little done, so much to do.",Cecil Rhodes,"Done, Much, Little"
Time is the scarcest resource and unless it is managed nothing else can be managed.,Peter Drucker,"Time, Nothing, Resource"
People will buy anything that is 'one to a customer.',Sinclair Lewis,"Will, People, Anything"
"Every day I get up and look through the Forbes list of the richest people in America. If I'm not there, I go to work.",Robert Orben,"Work, Day, Look"
The invisible hand of the market always moves faster and better than the heavy hand of government.,Mitt Romney,"Government, Always, Better"
We don't have a monopoly. We have market share. There's a difference.,Steve Ballmer,"Difference, Market, Monopoly"
"Whenever an individual or a business decides that success has been attained, progress stops.",Thomas J. Watson,"Success, Progress, Individual"
"Willingness to change is a strength, even if it means plunging part of the company into total confusion for a while.",Jack Welch,"Change, Strength, Confusion"
Reason and judgment are the qualities of a leader.,Tacitus,"Reason, Qualities, Judgment"
"If it doesn't sell, it isn't creative.",David Ogilvy,"Sell, Creative"
"It's not what you pay a man, but what he costs you that counts.",Will Rogers,"Man, Pay, Costs"
People are definitely a company's greatest asset. It doesn't make any difference whether the product is cars or cosmetics. A company is only as good as the people it keeps.,Mary Kay Ash,"Good, People, Product"
Success or failure in business is caused more by the mental attitude even than by mental capacities.,Walter Scott,"Attitude, Success, Failure"
"If the career you have chosen has some unexpected inconvenience, console yourself by reflecting that no career is without them.",Jane Fonda,"Yourself, Unexpected, Chosen"
"Try, try, try, and keep on trying is the rule that must be followed to become an expert in anything.",W. Clement Stone,"Try, Keep, Trying"
"Business, more than any other occupation, is a continual dealing with the future; it is a continual calculation, an instinctive exercise in foresight.",Henry R. Luce,"Future, Exercise, More"
No enterprise is more likely to succeed than one concealed from the enemy until it is ripe for execution.,Niccolo Machiavelli,"Succeed, Enemy, Execution"
Don't simply retire from something; have something to retire to.,Harry Emerson Fosdick,"Something, Simply, Retire"
Remind people that profit is the difference between revenue and expense. This makes you look smart.,Scott Adams,"Smart, Look, People"
Business can be a source of progressive change.,Jerry Greenfield,"Change, Progressive, Source"
"A bankruptcy judge can fix your balance sheet, but he cannot fix your company.",Gordon Bethune,"Your, Balance, Company"
Punctuality is one of the cardinal business virtues: always insist on it in your subordinates.,Don Marquis,"Always, Your, Virtues"
The buck stops with the guy who signs the checks.,Rupert Murdoch,"Signs, Who, Guy"
Your mission is to find a product or service that can positively impact the lives of 1 billion people because that's the game we're playing today.,Peter Diamandis,"Today, Your, Service"
Trust is the lubrication that makes it possible for organizations to work.,Warren Bennis,"Work, Trust, Possible"
"It's called a pen. It's like a printer, hooked straight to my brain.",Dale Dauten,"Brain, Pen, Straight"
The business of America is business.,Calvin Coolidge,America
A company is only as good as the people it keeps.,Mary Kay Ash,"Good, People, Company"
"For the merchant, even honesty is a financial speculation.",Charles Baudelaire,"Honesty, Financial, Speculation"
There is no time for cut-and-dried monotony. There is time for work. And time for love. That leaves no other time!,Coco Chanel,"Love, Work, Time"
Cannibals prefer those who have no spines.,Stanislaw Lem,"Who, Those, Prefer"
Spend a lot of time talking to customers face to face. You'd be amazed how many companies don't listen to their customers.,Ross Perot,"Time, Face, Listen"
"We succeed in enterprises which demand the positive qualities we possess, but we excel in those which can also make use of our defects.",Alexis de Tocqueville,"Positive, Succeed, Make"
An advertising agency is 85 percent confusion and 15 percent commission.,Fred Allen,"Confusion, Advertising, Percent"
The majority of men meet with failure because of their lack of persistence in creating new plans to take the place of those which fail.,Napoleon Hill,"Failure, Men, Persistence"
"One's mind has a way of making itself up in the background, and it suddenly becomes clear what one means to do.",A. C. Benson,"Mind, Way, Clear"
"If there is anything that a man can do well, I say let him do it. Give him a chance.",Abraham Lincoln,"Chance, Man, Anything"
"Some people regard private enterprise as a predatory tiger to be shot. Others look on it as a cow they can milk. Not enough people see it as a healthy horse, pulling a sturdy wagon.",Winston Churchill,"Cow, Look, Tiger"
"When you are in any contest, you should work as if there were - to the very last minute - a chance to lose it. This is battle, this is politics, this is anything.",Dwight D. Eisenhower,"Work, Politics, Chance"
"Start with good people, lay out the rules, communicate with your employees, motivate them and reward them. If you do all those things effectively, you can't miss.",Lee Iacocca,"Good, Your, Start"
"If you fire people, you fire customers.",Ferdinand Piech,"Fire, People, Customers"
I get to play golf for a living. What more can you ask for - getting paid for doing what you love.,Tiger Woods,"Love, Doing, Living"
No person will make a great business who wants to do it all himself or get all the credit.,Andrew Carnegie,"Great, Will, Credit"
"The characteristic of great innovators and great companies is they see a space that others do not. They don't just listen to what people tell them; they actually invent something new, something that you didn't know you needed, but the moment you see it, you say, 'I must have it.'",Eric Schmidt,"Space, Great, Moment"
The consumer isn't a moron; she is your wife.,David Ogilvy,"Your, Wife, Consumer"
A consultant is someone who saves his client almost enough to pay his fee.,Arnold H. Glasow,"Enough, Someone, Consultant"
Regard it as just as desirable to build a chicken house as to build a cathedral.,Frank Lloyd Wright,"Chicken, Build, House"
Most of what we call management consists of making it difficult for people to get their work done.,Peter Drucker,"Work, Done, Difficult"
I've never felt like I was in the cookie business. I've always been in a feel good feeling business. My job is to sell joy. My job is to sell happiness. My job is to sell an experience.,Debbi Fields,"Happiness, Good, Experience"
I never trust an executive who tends to pass the buck. Nor would I want to deal with him as a customer or a supplier.,James Cash Penney,"Trust, Never, Want"
"What we actually learn, from any given set of circumstances, determines whether we become increasingly powerless or more powerful.",Blaine Lee,"Circumstances, More, Become"
Our new attitude is how can we put you in front of our customer.,Terry Semel,"Attitude, New, Customer"
Word of mouth is the best medium of all.,William Bernbach,"Best, Mouth, Word"
"If the head man in a company is not working 12 hours a day, doing things, taking risks, but also standing with his people in the trenches at the most difficult of times, then the company loses something.",Rupert Murdoch,"Risks, Man, Day"
"The work an unknown good man has done is like a vein of water flowing hidden underground, secretly making the ground green.",Thomas Carlyle,"Work, Good, Done"
Wise are those who learn that the bottom line doesn't always have to be their top priority.,William Arthur Ward,"Always, Wise, Bottom"
The herd instinct among forecasters makes sheep look like independent thinkers.,Edgar Fiedler,"Look, Sheep, Independent"
Disneyland is a work of love. We didn't go into Disneyland just with the idea of making money.,Walt Disney,"Love, Work, Money"
"In modern business it is not the crook who is to be feared most, it is the honest man who doesn't know what he is doing.",William Wordsworth,"Man, Doing, Know"
"I'm not a driven businessman, but a driven artist. I never think about money. Beautiful things make money.",John Dalberg-Acton,"Money, Beautiful, Beautiful Things"
"A cardinal principle of Total Quality escapes too many managers: you cannot continuously improve interdependent systems and processes until you progressively perfect interdependent, interpersonal relationships.",Stephen Covey,"Quality, Perfect, Cannot"
"If you cannot work with love but only with distaste, it is better that you should leave your work.",Khalil Gibran,"Love, Work, Your"
Lots of folks confuse bad management with destiny.,Kin Hubbard,"Destiny, Management, Bad"
An economist's guess is liable to be as good as anybody else's.,Will Rogers,"Good, Guess, Else"
Every young man would do well to remember that all successful business stands on the foundation of morality.,Henry Ward Beecher,"Man, Foundation, Remember"
"Look at growth, look at how much time people spend on the Net and look at the variety of things that they are doing. It's all really good, so I am actually encouraged by the fundamentals that underlie usage growth on the Net.",Meg Whitman,"Good, Time, Growth"
"I find it rather easy to portray a businessman. Being bland, rather cruel and incompetent comes naturally to me.",John Cleese,"Me, Find, Easy"
"My father told me, never have partners.",Howard Hughes,"Me, Father, Never"
What's the subject of life - to get rich? All of those fellows out there getting rich could be dancing around the real subject of life.,Paul A. Volcker,"Life, Rich, Real"
Do not trust people. They are capable of greatness.,Stanislaw Lem,"Trust, Greatness, People"
A group or an artist shouldn't get his money until his boss gets his.,Bobby Darin,"Money, Boss, Group"
"If you aren't playing well, the game isn't as much fun. When that happens I tell myself just to go out and play as I did when I was a kid.",Thomas J. Watson,"Myself, Game, Fun"
More business is lost every year through neglect than through any other cause.,Rose Kennedy,"Lost, Through, Neglect"
"I am certainly not one of those who need to be prodded. In fact, if anything, I am the prod.",Winston Churchill,"I Am, Anything, Need"
"If you can build a business up big enough, it's respectable.",Will Rogers,"Enough, Build, Big"
I don't think it's a good idea to plan to sell a company.,Elon Musk,"Good, Plan, Company"
"It takes more than capital to swing business. You've got to have the A. I. D. degree to get by - Advertising, Initiative, and Dynamics.",Isaac Asimov,"Initiative, Advertising, Degree"
"The leader who exercises power with honor will work from the inside out, starting with himself.",Blaine Lee,"Work, Power, Honor"
"If you have one good idea, people will lend you twenty.",Marie von Ebner-Eschenbach,"Good, Will, People"
What we've gone through in the last several years has caused some people to question 'Can we trust Microsoft?',Steve Ballmer,"Trust, People, Some People"
"No partnership between two independent companies, no matter how well run, can match the speed, effectiveness, responsiveness and efficiency of a solely owned company.","Edward Whitacre, Jr.","Matter, Efficiency, Speed"
"In business or in life, don't follow the wagon tracks too closely.","H. Jackson Brown, Jr.","Life, Follow, Wagon"
"Business, that's easily defined - it's other people's money.",Peter Drucker,"Money, People, Other"
"I think that there is nothing, not even crime, more opposed to poetry, to philosophy, ay, to life itself than this incessant business.",Henry David Thoreau,"Life, Poetry, Nothing"
"As a small businessperson, you have no greater leverage than the truth.",John Greenleaf Whittier,"Truth, Small, Leverage"
To think that the new economy is over is like somebody in London in 1830 saying the entire industrial revolution is over because some textile manufacturers in Manchester went broke.,Alvin Toffler,"Industrial Revolution, New, Revolution"
Government in the U.S. today is a senior partner in every business in the country.,Norman Cousins,"Government, Today, Country"
The most important quality in a leader is that of being acknowledged as such. All leaders whose fitness is questioned are clearly lacking in force.,Andre Maurois,"Fitness, Quality, Important"
"Like dogs in a wheel, birds in a cage, or squirrels in a chain, ambitious men still climb and climb, with great labor, and incessant anxiety, but never reach the top.",Robert Browning,"Men, Great, Climb"
"You can't operate a company by fear, because the way to eliminate fear is to avoid criticism. And the way to avoid criticism is to do nothing.",Steve Ross,"Fear, Nothing, Way"
Business is in itself a power.,Garet Garrett,"Power, Itself"
"Go to your business, pleasure, whilst I go to my pleasure, business.",William Wycherley,"Your, Go, Pleasure"
"Definition of a Statistician: A man who believes figures don't lie, but admits than under analysis some of them won't stand up either.",Evan Esar,"Man, Lie, Stand"
"Business is never so healthy as when, like a chicken, it must do a certain amount of scratching around for what it gets.",Henry Ford,"Chicken, Never, Must"
Never argue with a profit.,Jeff Rich,"Never, Profit, Argue"
"When did it become a problem to be a small businessman and become successful? The small businessman - like my father, or like me?",Glenn Beck,"Me, Father, Small"
The incestuous relationship between government and big business thrives in the dark.,Jack Anderson,"Relationship, Government, Dark"
Exchange ideas frequently.,James Cash Penney,"Ideas, Exchange, Frequently"
You need to be in the position where it is the cost of the fuel that actually matters and not the cost of building the rocket in the first place.,Elon Musk,"Place, First, Building"
"One of the challenges in networking is everybody thinks it's making cold calls to strangers. Actually, it's the people who already have strong trust relationships with you, who know you're dedicated, smart, a team player, who can help you.",Reid Hoffman,"Trust, Smart, Challenges"
I don't think meals have any business being deductible. I'm for separation of calories and corporations.,Ralph Nader,"Calories, Think, Separation"
Family farms and small businesses are the backbone of our communities.,Tom Allen,"Family, Backbone, Small"
"There was a point in the late '90s where all the graduating M.B.A.'s wanted to start companies in Silicon Valley, and for the most part they were not actually qualified to do it.",Marc Andreessen,"Start, Late, Valley"
Employees make the best dates. You don't have to pick them up and they're always tax-deductible.,Andy Warhol,"Best, Always, Make"
Only a monopolist could study a business and ruin it by giving away products.,Scott McNealy,"Ruin, Only, Giving"
"I was told to avoid the business all together because of the rejection. People would say to me, 'Don't you want to have a normal job and a normal family?' I guess that would be good advice for some people, but I wanted to act.",Jennifer Aniston,"Family, Good, Together"
"We need to become good citizens in the global village, instead of competing. What are we competing for - to drive more cars, eat more steaks? That will destroy the world.",Yuan T. Lee,"Good, Village, World"
"Markets change, tastes change, so the companies and the individuals who choose to compete in those markets must change.",An Wang,"Change, Choose, Must"
"No employer today is independent of those about him. He cannot succeed alone, no matter how great his ability or capital. Business today is more than ever a question of cooperation.",Orison Swett Marden,"Alone, Great, Today"
A manager doesn't hear the cheers.,Alvin Dark,"Cheers, Hear, Manager"
"I love those who can smile in trouble, who can gather strength from distress, and grow brave by reflection. 'Tis the business of little minds to shrink, but they whose heart is firm, and whose conscience approves their conduct, will pursue their principles unto death.",Leonardo da Vinci,"Love, Smile, Death"
A satisfied customer is the best business strategy of all.,Michael LeBoeuf,"Best, Strategy, Satisfied"
The first rule of any technology used in a business is that automation applied to an efficient operation will magnify the efficiency. The second is that automation applied to an inefficient operation will magnify the inefficiency.,Bill Gates,"Technology, Will, Automation"
"In the US, there is basically one party - the business party. It has two factions, called Democrats and Republicans, which are somewhat different but carry out variations on the same policies. By and large, I am opposed to those policies. As is most of the population.",Noam Chomsky,"I Am, Us, Two"
What other people think of you is none of your business.,Regina Brett,"Your, People, Think"
Politics is show business for ugly people.,Paul Begala,"Politics, People, Ugly"
"Business is war. I go out there, I want to kill the competitors. I want to make their lives miserable. I want to steal their market share. I want them to fear me and I want everyone on my team thinking we're going to win.",Kevin O'Leary,"War, Fear, Thinking"
Great things in business are never done by one person. They're done by a team of people.,Steve Jobs,"Great, Done, People"
"I did a business in a box called College Pro Painters. They taught you how to paint houses, how to hire and fire, how to sell, how to deal with customers. You got a one-year franchise. It was the hardest year of my life in terms of hard work. I won manager of the year. It was very successful.",Kimbal Musk,"Life, Work, Hard Work"
"To be successful, you have to have your heart in your business and your business in your heart.",Thomas J. Watson,"Success, Heart, Your"
"There is no greater feeling in business than building a product which impacts people's lives in a profound way. When we look around at the thousands of people who have attended Summit gatherings, it makes us smile to see the new friendships, business partnerships and philanthropic initiatives that each event produces.",Elliott Bisnow,"Smile, Look, Way"
"Your customers are the lifeblood of your business. Their needs and wants impact every aspect of your business, from product development to content marketing to sales to customer service.",John Rampton,"Your, Service, Impact"
"Our main business is not to see what lies dimly at a distance, but to do what lies clearly at hand.",Thomas Carlyle,"Distance, See, Lies"
I believe that the rights of women and girls is the unfinished business of the 21st century.,Hillary Clinton,"Women, Believe, I Believe That"
Information technology and business are becoming inextricably interwoven. I don't think anybody can talk meaningfully about one without the talking about the other.,Bill Gates,"Technology, Information, Talk"
"We need business to understand its social responsibility, that the main task and objective for a business is not to generate extra income and to become rich and transfer the money abroad, but to look and evaluate what a businessman has done for the country, for the people, on whose account he or she has become so rich.",Vladimir Putin,"Money, Done, Responsibility"
"Business opportunities are like buses, there's always another one coming.",Richard Branson,"Always, Coming, Like"
"Don't ever let your business get ahead of the financial side of your business. Accounting, accounting, accounting. Know your numbers.",Tilman J. Fertitta,"Your, Accounting, Know"
"Constantine 'Costa' Gratsos had made his fortune as a lifelong associate of shipping icon Aristotle Onassis. He took a liking to me, became my first mentor, and showed me how to swim in the deep, dangerous waters of business.",Dan Pena,"Me, Dangerous, Fortune"
I am not yet ready to be Tsar. I know nothing of the business of ruling.,Nicholas II of Russia,"I Am, Nothing, Know"
"There is always space for improvement, no matter how long you've been in the business.",Oscar De La Hoya,"Space, Always, Long"
"My philosophy is it's none of my business what people say of me and think of me. I am what I am, and I do what I do. I expect nothing and accept everything. And it makes life so much easier.",Anthony Hopkins,"Life, I Am, Me"
"Do what you love to do and give it your very best. Whether it's business or baseball, or the theater, or any field. If you don't love what you're doing and you can't give it your best, get out of it. Life is too short. You'll be an old man before you know it.",Al Lopez,"Life, Love, Best"
"No one on his deathbed ever said, I wish I had spent more time on my business.",Paul Tsongas,"Time, Wish, I Wish"
The business of business is relationships; the business of life is human connection.,Robin S. Sharma,"Life, Connection, Human"
It is one of my sources of happiness never to desire a knowledge of other people's business.,Dolley Madison,"Happiness, Knowledge, People"
When I hear people debate the ROI of social media? It makes me remember why so many business fail. Most businesses are not playing the marathon. They're playing the sprint. They're not worried about lifetime value and retention. They're worried about short-term goals.,Gary Vaynerchuk,"Social Media, Value, Goals"
"I think a simple rule of business is, if you do the things that are easier first, then you can actually make a lot of progress.",Mark Zuckerberg,"Progress, Simple, First"
"I may be president of the United States, but my private life is nobody's damned business.",Chester A. Arthur,"Life, Private Life, Nobody"
The gig economy is empowerment. This new business paradigm empowers individuals to better shape their own destiny and leverage their existing assets to their benefit.,John McAfee,"Destiny, Better, New"
"If we listened to our intellect, we'd never have a love affair. We'd never have a friendship. We'd never go into business, because we'd be cynical. Well, that's nonsense. You've got to jump off cliffs all the time and build your wings on the way down.",Ray Bradbury,"Friendship, Love, Time"
Globalization means that business strategy and business ethics cannot be separated from each other.,Ofra Strauss,"Globalization, Ethics, Strategy"
"Go for a business that any idiot can run - because sooner or later, any idiot probably is going to run it.",Peter Lynch,"Idiot, Go, Sooner Or Later"
"Do what's best for you, and do it to the best of your ability - go after your goals like nobody's business.",Michael Oher,"Best, Your, Goals"
"All things being equal, people will do business with a friend; all things being unequal, people will still do business with a friend.",Mark McCormack,"Will, People, Equal"
"In almost every profession - whether it's law or journalism, finance or medicine or academia or running a small business - people rely on confidential communications to do their jobs. We count on the space of trust that confidentiality provides. When someone breaches that trust, we are all worse off for it.",Hillary Clinton,"Trust, Space, Finance"
"In our business, things look like a failure until they're not. It's pretty binary transitions.",Satya Nadella,"Failure, Look, Binary"
Business has only two functions - marketing and innovation.,Milan Kundera,"Innovation, Only, Marketing"
"Your mindset matters. It affects everything - from the business and investment decisions you make, to the way you raise your children, to your stress levels and overall well-being.",Peter Diamandis,"Your, Stress, Way"
"Like the Internet, Bitcoin will change the way people interact and do business around the world.",Erik Voorhees,"Change, Internet, Bitcoin"
"I couldn't sell water in a desert. I have no business acumen. I can tell you why you have no business acumen, and I can tell you why your project may or may not work, but I have no ability to make money.",Richard Quest,"Work, Money, Your"
